"X1"	"X2"	"X3"	"X4"
"1"	0.527	2.00631861740944e-05	387.354407753057	2183.26242757964
"2"	0.532	2.30204028628259e-05	0.0102144595280066	1825.04524349469
"3"	0.528	2.10497432462187e-05	0.151308796412969	1988.36921879968
"4"	0.528	2.00904872410122e-05	0.078998980046339	1926.37369883076
"5"	0.528	2.10024356244131e-05	0.137374787845918	2035.96968269664
"6"	0.528	2.11493792730231e-05	0.369351353969196	2194.47737042033
"7"	0.528	2.33280705776897e-05	0.54746992769431	2272.4815536683
"8"	0.528	2.23191883436876e-05	1.52210268246778	2095.14325819151
"9"	0.528	2.0767472211796e-05	1.23044778639972	2281.01552192316
"10"	0.527	2.00625648441995e-05	30.43531455002	2177.8492489793
"11"	0.527	2.00169759761772e-05	16.0668155017764	2165.8859791882
"12"	0.54	2.46984401603345e-05	51.4518268582096	3237.24593782776
"13"	0.529	2.12059184568625e-05	0.0574196392685368	2005.36628415141
"14"	0.528	2.01977633762387e-05	0.429895185091546	2197.07580360331
"15"	0.528	2.24974916624619e-05	0.822126025896105	2251.70450760181
"16"	0.527	2.00154975420488e-05	4.61409270742652	2164.30370519715
"17"	0.527	2.00095042729591e-05	6.34486915977247	2270.20354831125
"18"	0.528	2.0865447887121e-05	4.62863469890713	2058.5238687849
"19"	0.527	2.00402827194306e-05	49.3195134443064	2159.39623310414
"20"	0.527	2.0016995339526e-05	127.58247893896	2266.10441075322
"21"	0.527	2.01170551792754e-05	718.077952040232	2215.91191503587
"22"	0.529	2.01083401793345e-05	0.054048695969387	2033.15145092765
"23"	0.529	2.14898957836977e-05	0.0550720897129292	1949.94149581563
"24"	0.529	2.00873436820783e-05	0.0508163700384036	2024.26905019734
"25"	0.528	2.02683017611378e-05	0.3485390288331	2044.44839496523
"26"	0.528	2.04790254010059e-05	1.48895830581626	2395.15577618494
"27"	0.527	2.00429176306885e-05	5.99739008036179	2258.25818451444
"28"	0.557	2.01969460834529e-05	4.58478901392285	7.27548458027643
"29"	0.527	2.01108355265977e-05	4.40083494755702	2204.31518168849
"30"	0.527	2.0085298849306e-05	13.8209871688298	2268.68553630424
"31"	0.527	2.00843813492145e-05	4.53303381871266	2195.84864558639
"32"	0.527	2.01487393112653e-05	37.8181316319515	2195.93310745896
"33"	0.527	2.02452407494388e-05	444.261483765183	2234.1407440341
"34"	0.527	2.00689109011604e-05	624.590102901222	2214.19777593352
"35"	0.531	2.03238700202213e-05	0.0135662107912694	1604.48574464141
"36"	0.528	2.0415352369672e-05	1.07153118679749	1958.43700981124
"37"	0.527	2.00435470263029e-05	4.14354155818612	2228.89015801746
"38"	0.527	2.0091383721784e-05	4.53519454051715	2197.12797552355
"39"	0.527	2.00946788366904e-05	7.82570599868172	2247.16722899286
"40"	0.527	2.00621527040411e-05	29.7374107716877	2272.02834601053
"41"	0.527	2.00489362457477e-05	29.8136502471289	2259.54121860657
"42"	0.527	2e-05	501.659736927527	2282.3748150722
"43"	0.527	2e-05	740.037808176275	2218.82730765949
"44"	0.527	2e-05	552.685397567691	2290.72878813221
"45"	0.528	2.12688312725446e-05	0.295538009931232	2310.68702472124
"46"	0.527	2.00167639279945e-05	5.58524587248972	2167.41918033784
"47"	0.528	2.21086067208129e-05	4.89457410019132	2057.06533314862
"48"	0.527	2.01001358416429e-05	41.8651294522611	2202.84735356551
"49"	0.527	2e-05	627.707801433765	2243.77023038858
"50"	0.527	2.00851000669339e-05	649.799685382234	2179.41159888371
