"V2"	"V3"	"V4"	"V5"
"1"	0.424	8.15629902572419e-05	0.00200737372359378	4.59988031673377
"2"	0.423	5.36939540583127e-05	0.00611013617786507	6.34249856427472
"3"	0.424	4.41095343288909e-05	0.0342078670401865	57.7640312201289
"4"	0.423	4.42366178327239e-05	0.00951628337801046	48.5374349399346
"5"	0.424	7.56822913094694e-05	0.00129980526367839	8.42839258400515
"6"	0.424	4.45719413697472e-05	0.0344040939084625	111.320905582685
"7"	0.424	4.40646317695695e-05	0.0305853292655212	189.603564152727
"8"	0.424	6.35465059542671e-05	0.00243589657557023	44.2951876444897
"9"	0.423	4.45788928511925e-05	0.00351169274676685	3.61866334546829
"10"	0.424	6.4035254608072e-05	0.00112370120855137	31.5902121784791
"11"	0.423	4.92486948441498e-05	0.00576846256384182	10.1761585091462
"12"	0.423	4.52303733651304e-05	0.00634683575572686	10.5016597782733
"13"	0.424	4.43205446701044e-05	0.0316296480879565	103.548995532921
"14"	0.424	5.46140541914681e-05	0.00161094081590632	32.0190091571063
"15"	0.424	4.55140445131706e-05	0.0326662259206032	94.9019651770125
"16"	0.424	4.41324635214789e-05	0.0333926058017571	124.634167308089
"17"	0.423	4.40019671741039e-05	0.0227327528438232	3.86993934380147
"18"	0.424	5.47683643954459e-05	0.00158163870875037	10.093888762987
"19"	0.425	4.64040057275304e-05	0.0337880950241638	336.435678773781
"20"	0.424	4.79353286803818e-05	0.00109546745599028	8.67412923720653
"21"	0.424	4.60378054720796e-05	0.00107825288191358	8.29535636007623
"22"	0.424	4.59632596853385e-05	0.00285804582499843	60.0761356622136
"23"	0.424	6.98163277629501e-05	0.00135736674190599	17.5364871923705
"24"	0.424	5.31912736091895e-05	0.00109884525384019	15.1021247594603
"25"	0.424	4.939886189911e-05	0.00105411058467544	14.2090167734859
"26"	0.424	5.3612521273444e-05	0.00314621191101528	35.0649630213284
"27"	0.424	4.94230069548397e-05	0.00306929735389509	22.6396252832296
"28"	0.423	4.56299983368363e-05	0.00527295890511203	6.86464864756929
"29"	0.423	4.85781478498393e-05	0.00664037546120362	12.8415612939849
"30"	0.424	7.32132655136172e-05	0.00147290265555233	7.63806434554508
"31"	0.423	4.42254451348251e-05	0.0222936999881119	7.0707843226552
"32"	0.423	4.5396287931683e-05	0.018483734078056	13.1110017932182
"33"	0.424	5.60871723167787e-05	0.0010301095161951	13.7162464872974
"34"	0.424	4.87998201468309e-05	0.00146549058130544	14.6654108544943
