"V2"	"V3"	"V4"	"V5"
"1"	0.573	0.000126423440458681	0.00101097128015923	1711.47858367285
"2"	0.573	0.000126560334974918	0.00101111385323579	1737.52411176138
"3"	0.573	0.000126404504269642	0.00101098637662077	1692.32277039786
"4"	0.573	0.000125424201134103	0.00103567950889783	1723.43185212042
"5"	0.573	0.000125795440015577	0.00103991486591712	1709.82918854527
"6"	0.573	0.000125424201134103	0.0010451832523583	1723.43185212042
"7"	0.573	0.000127011146660024	0.00104071142395648	1674.38625110598
"8"	0.574	0.000126423979317828	0.0010477817201648	1974.76434112543
"9"	0.573	0.000126404780146511	0.00104777935056803	1730.69470375983
"10"	0.596	0.000126404835222425	0.00104814255529085	20.61463076548
"11"	0.573	0.000125468133299973	0.00104859641993674	1620.31261779635
"12"	0.573	0.000126274550550987	0.00104208300503215	1704.83202543454
"13"	0.573	0.000125683098330355	0.0010129160260488	1818.77672927554
"14"	0.573	0.000126625954016377	0.00101096954196661	1781.3115371123
"15"	0.573	0.000126721777129867	0.00101415200828311	1762.77477372358
"16"	0.573	0.000125274983063435	0.0010220352970702	1874.41630428956
"17"	0.573	0.000125842014140163	0.00102228597497286	1658.21080451546
"18"	0.573	0.000127049603031645	0.00103986022041404	1678.27746805994
"19"	0.573	0.000126651750102055	0.00103877658363051	1576.06579648829
"20"	0.573	0.000125230940547183	0.00103257790244467	1871.12657726243
"21"	0.574	0.000126650366383719	0.00104769867726983	2036.00609706305
"22"	0.573	0.000125787121260432	0.00104248585820143	1763.01077554072
"23"	0.573	0.000125812564453002	0.0010445337961401	1729.7454395403
"24"	0.573	0.00012613289119283	0.00104384593586748	1675.15008774146
"25"	0.573	0.000125595843857359	0.00104020676501065	1817.99544781833
"26"	0.573	0.000125513208480727	0.001048573541264	1634.27166361692
"27"	0.573	0.000125603184510416	0.00101713853538112	1772.55902266825
"28"	0.573	0.000125376306098135	0.00101642100250965	1785.70752633079
"29"	0.573	0.000125772236837214	0.00102212484449136	1747.58122651044
"30"	0.573	0.000127100355308717	0.0010260705697288	1697.33821852946
"31"	0.573	0.000125792133267265	0.00102200537268271	1604.2673459984
"32"	0.573	0.000126329210810561	0.00103341695326252	1587.36359514435
"33"	0.573	0.000126476411997979	0.00103857091145812	1741.14426661702
"34"	0.573	0.00012548504925127	0.00103333503863045	1760.1033773425
