"V2"	"V3"	"V4"	"V5"
"1"	0.485	6.73434726476503e-05	0.00102719252535935	22.6630670723531
"2"	0.482	4.36369766233745e-05	0.00102649343663052	6.42938776659546
"3"	0.482	4.36489807455503e-05	0.00107153171193439	9.08730215322593
"4"	0.482	4.37824704935747e-05	0.00108706317792568	7.19799939405674
"5"	0.482	4.35632743815887e-05	0.00110736867531644	10.0361772266912
"6"	0.482	4.36039659869447e-05	0.0011146507537433	5.76604785675248
"7"	0.482	4.36352126022916e-05	0.00111169508288325	5.50106122439112
"8"	0.482	4.38403109178082e-05	0.00113166767094725	5.02531657454389
"9"	0.482	4.38519253690954e-05	0.00110432123443219	5.20002877405429
"10"	0.482	4.36720204854472e-05	0.00113724237737955	6.14921356979605
"11"	0.482	4.36388041439803e-05	0.00117071074180194	5.43856965617621
"12"	0.482	4.36424529078466e-05	0.00115432996605098	6.09800143591919
"13"	0.482	4.36268139079129e-05	0.00117025944842796	4.81691372468848
"14"	0.482	4.36105179263e-05	0.00117508185382162	4.78050749589458
"15"	0.482	4.41056767845629e-05	0.00100221255999655	5.33289724441745
"16"	0.482	4.41350363126256e-05	0.0010818349111755	4.65009442817651
"17"	0.482	4.3786309373984e-05	0.0011490455915951	4.66480732446258
"18"	0.482	4.36630535217045e-05	0.00117140971369298	4.75124937931929
"19"	0.482	4.36870797390701e-05	0.00115539201960311	4.88430890712995
"20"	0.482	4.36488016778797e-05	0.0011674834536202	4.76573416741784
"21"	0.482	4.3582028928916e-05	0.00117570647313942	5.45564932691407
"22"	0.482	4.35582380017695e-05	0.00115140899672649	6.28654381316333
"23"	0.482	4.41091224969445e-05	0.00104517204425059	6.00526910906595
"24"	0.482	4.39304531466469e-05	0.00104960084908944	6.37659487537625
"25"	0.482	4.38532149773644e-05	0.00106573072379842	6.65708135196775
"26"	0.482	4.38452661573589e-05	0.00108789232923989	5.94389979988747
"27"	0.482	4.3608183785021e-05	0.0011350146429365	5.86495381056289
"28"	0.482	4.37353768304212e-05	0.00111933468767977	6.4827151958145
"29"	0.523	5.03353818817791e-05	0.00118259746721162	2019.3374329012
"30"	0.482	4.36037257427163e-05	0.00117247480953077	5.4092903079802
"31"	0.482	4.36084223664395e-05	0.00117527723154847	4.90515479029274
"32"	0.482	4.35818567024385e-05	0.00117225034994834	5.82368859717795
"33"	0.482	4.3580089950335e-05	0.00117311668669807	5.77514609115625
"34"	0.482	4.36184606357897e-05	0.00117592246485136	5.1055187598483
