"V2"	"V3"	"V4"	"V5"
"1"	0.828	0.000611237242279827	0.00100769288359057	1463.10407815256
"2"	0.828	0.000612771372723586	0.00100743801048964	1334.78339822896
"3"	0.828	0.000612766816260175	0.00101139294558966	1416.83310663073
"4"	0.828	0.000615481457006566	0.00101333361646816	1409.22441281443
"5"	0.828	0.000617760702799741	0.00101375166470281	1506.42260958004
"6"	0.828	0.000615389294259707	0.00101632603455732	1405.6269847473
"7"	0.828	0.000613063871546039	0.0010163165753247	1453.49908572517
"8"	0.828	0.000615389294259707	0.00101632603455732	1361.24985123543
"9"	0.79	0.001998122509351	0.00101266920440964	1972.87515044233
"10"	0.828	0.000621258814452755	0.00101193334268763	1361.34676960384
"11"	0.79	0.00199455467625929	0.00101400407340113	1973.02092318159
"12"	0.828	0.000616205847622708	0.00101303094326811	1352.20536184582
"13"	0.828	0.000621010904881573	0.00101387485224656	1405.62699527418
"14"	0.828	0.000621568637316306	0.00101327281458238	1431.51129941321
"15"	0.828	0.000614391613403247	0.00101512958111414	1506.2398430935
"16"	0.828	0.000612590717315633	0.00101363255130717	1507.98852606197
"17"	0.828	0.000612935166515265	0.00101620792654825	1432.84089416701
"18"	0.835	0.000611300566787852	0.00101628502426131	1941.7074138507
"19"	0.828	0.00062034964454277	0.00101624809260097	1379.08860537439
"20"	0.828	0.000618551341408966	0.00100378029750736	1367.53832782798
"21"	0.828	0.000615080164492339	0.0010074819480951	1298.39719140922
"22"	0.828	0.00061309601820453	0.00101270029974033	1257.75147093948
"23"	0.828	0.000614928566225928	0.00101160119779186	1356.63572900833
"24"	0.828	0.00061823295597996	0.00101398248220736	1360.34209595744
"25"	0.828	0.000612618059676948	0.00101337165751979	1378.29174308446
"26"	0.828	0.000623773546325591	0.00101494904116441	1391.4601822891
"27"	0.79	0.00199896955208515	0.00101320256065451	1969.02534193936
"28"	0.828	0.000623773546325591	0.00101494904116441	1419.80558174319
"29"	0.828	0.00061418522595432	0.00101498145172203	1448.23060790844
"30"	0.828	0.00061418522595432	0.00101498145172203	1460.82769572054
"31"	0.828	0.000614491177973898	0.00101621405353069	1447.47089070352
"32"	0.828	0.000613954207521901	0.00100395994791326	1407.41781350299
"33"	0.828	0.000623063521423196	0.0010037375547725	1435.03382952058
"34"	0.79	0.00199296803917141	0.00100834743074959	1977.99665996942
"35"	0.828	0.000613040348763728	0.00100983764894504	1283.28965122161
"36"	0.828	0.000613776104903608	0.00101154528778388	1360.73919718177
"37"	0.828	0.000612569135801249	0.00101267543404283	1318.28038024567
"38"	0.79	0.00199228728795877	0.00101254451568296	1978.01388619187
"39"	0.79	0.00198854442981265	0.0010151072667574	1979.15069084078
"40"	0.828	0.000618937881447495	0.00101487129387622	1445.13814044131
"41"	0.828	0.00062151930860346	0.00101627873767778	1448.48558703218
"42"	0.79	0.00199386147244937	0.00101515147884141	1975.05330003436
"43"	0.828	0.000612386236054556	0.00101363664563947	1245.6863319719
"44"	0.828	0.000616923587885458	0.0010151636452424	1474.72438678014
"45"	0.79	0.00199344151659068	0.00100397192317985	1968.48684611507
"46"	0.79	0.0019923906370322	0.0010039472556213	1976.30295415107
"47"	0.79	0.00199819890154472	0.00101287655503557	1968.43920768486
"48"	0.79	0.001989148724835	0.00101514763660135	1978.21287722192
"49"	0.79	0.00199175824802067	0.00101512345878671	1978.67480749728
"50"	0.79	0.00199713904906135	0.00101408751317924	1969.86203505703
"51"	0.79	0.00199333964360135	0.00101400019569022	1973.83858328477
"52"	0.79	0.00199487320792309	0.00100516024368868	1972.33341223892
"53"	0.79	0.00199821065131582	0.00101208616106856	1968.79894527361
"54"	0.79	0.00199847436550461	0.00101454866373208	1969.10560822856
"55"	0.79	0.00199230539656243	0.00101602487596454	1977.4797897407
"56"	0.79	0.00198751965779697	0.00100339895464407	1978.29764645345
"57"	0.79	0.00198351130362298	0.00100323121481594	1979.33582395556
"58"	0.79	0.00198882954263222	0.00100626413525287	1974.99034112052
"59"	0.79	0.00199628434303844	0.00100723081615967	1969.12147709133
"60"	0.79	0.00198990920371751	0.00100625348592087	1977.97985052134
"61"	0.79	0.0019950088601066	0.00100727818598287	1969.03938451465
"62"	0.79	0.00198649755805531	0.00100522110676592	1978.05125324656
"63"	0.79	0.00199156359751955	0.00100932103263974	1975.20251511287
"64"	0.79	0.0019973056384293	0.00101085667713636	1969.9160554376
"65"	0.79	0.00199261750095086	0.00100929502292	1974.53924770957
"66"	0.79	0.00199766821431823	0.00100961541251892	1970.01721292702
"67"	0.79	0.00199663471374991	0.00101422871772863	1970.21836397744
"68"	0.79	0.00198755021516786	0.00101479756148335	1978.94730107973
"69"	0.79	0.00199838832746171	0.00101473451488899	1968.54670532725
"70"	0.79	0.00199182697542541	0.00101478187267242	1978.68961520097
"71"	0.79	0.0019965804345557	0.00101113830946281	1972.20802108559
"72"	0.79	0.00199697789111102	0.00101489115588181	1970.47989721077
"73"	0.79	0.0019922873146313	0.00101530926691835	1976.38690960629
"74"	0.79	0.00198944398279158	0.00101580924498562	1978.45679511276
"75"	0.79	0.00199622762357079	0.00100457756983955	1970.83081042481
"76"	0.79	0.00199768009835983	0.00100344250956119	1970.0667602626
"77"	0.79	0.00199614620611922	0.00100862076381305	1969.08922628836
"78"	0.79	0.00199746158033943	0.00100947719165836	1968.1219810549
"79"	0.79	0.00199295930254877	0.00101080307041911	1975.76520093099
"80"	0.79	0.00198880613422244	0.00101017831491996	1978.91953459
"81"	0.79	0.00198921042078788	0.00101065839270383	1975.54458942679
