"V2"	"V3"	"V4"	"V5"
"1"	0.808	0.000377684621289341	0.00103436558124012	2199.2644038068
"2"	0.808	0.000377712706257336	0.00107431909089836	2209.38704975991
"3"	0.808	0.000377399727660525	0.00107630380088491	2204.44825395965
"4"	0.808	0.000377691376049017	0.001079185025139	2209.48845735269
"5"	0.808	0.000377617545439936	0.00108905771590557	2209.91040529705
"6"	0.809	0.00037822231176505	0.00113592094476842	2196.59950035497
"7"	0.809	0.000379621585787301	0.00113027406635424	2162.08548184972
"8"	0.842	0.000378582266413611	0.00113137473782837	565.362322155803
"9"	0.808	0.000378632616320824	0.0010057385017485	2195.8319718012
"10"	0.808	0.000377694376778529	0.00108076957192696	2209.65291531735
"11"	0.809	0.000379170382710576	0.00113424015349276	2176.42377931887
"12"	0.809	0.000378149443546954	0.00114160980179921	2172.04021550677
"13"	0.809	0.000378497341613305	0.00114133139690818	2188.94227987529
"14"	0.792	0.00199689242452733	0.00100016927237155	2198.65707302978
"15"	0.808	0.000377568484311591	0.00106880848424273	2202.10667050525
"16"	0.808	0.000377703476148107	0.00106952925889948	2206.81489118461
"17"	0.808	0.00037814973887509	0.0010701006340941	2210.68718158228
"18"	0.808	0.000377372437295254	0.0010818152035401	2202.95495070262
"19"	0.809	0.000377744516391299	0.00111949202502217	2158.40509968458
"20"	0.808	0.00037738209328855	0.00108819573774714	2209.7851653741
"21"	0.808	0.000377352334280544	0.00107394664193433	2199.53873861857
"22"	0.792	0.00199946241885796	0.00103770050844274	2205.64870250459
"23"	0.841	0.000377756152208547	0.00114257823229088	593.242382967309
"24"	0.792	0.00199725441676607	0.00102873560873558	2209.9135892256
"25"	0.808	0.000377483013286308	0.00106057285247578	2203.87588846641
"26"	0.808	0.000377822889917915	0.00106847632050062	2209.78406733251
"27"	0.793	0.00199938672615752	0.00112614483472557	2210.65367265295
"28"	0.808	0.000377376690285425	0.00110122277658352	2210.24890235328
"29"	0.808	0.000377306757478284	0.00107415460223645	2204.51845959121
"30"	0.841	0.00037815803389373	0.00109863283868384	582.516948057815
"31"	0.809	0.000377820490822731	0.00112958926982044	2165.02978388201
"32"	0.808	0.000377478222725133	0.00109189448979147	2210.02675731344
"33"	0.808	0.000377648718172096	0.00100382373442064	2197.13334350434
"34"	0.809	0.000378742989483912	0.0011330072477545	2198.79362277044
"35"	0.808	0.000377330153530947	0.00110124811031328	2209.59949113231
"36"	0.808	0.00037743871285765	0.00106052301477818	2198.44161890194
"37"	0.808	0.00037834774867225	0.00103677517306051	2200.76622151004
"38"	0.808	0.000377479232761231	0.00106953264809764	2206.24359345827
"39"	0.808	0.000377310025292471	0.0011050594802168	2210.78721118282
"40"	0.808	0.000377386486275507	0.00108272450711908	2205.93768316272
"41"	0.808	0.00037762195904694	0.00108036408256689	2209.52788861884
"42"	0.808	0.000377677473913799	0.00108376358609849	2209.43191718228
"43"	0.808	0.00037763013318149	0.00101001411003207	2181.05451951092
"44"	0.809	0.000380362547623038	0.00113016451762952	2177.45377747687
"45"	0.808	0.000377848651454645	0.00100246703439561	2196.26092714391
"46"	0.808	0.00037754208943744	0.00109190674129115	2209.8079238689
"47"	0.808	0.000377374715760081	0.00106041475978464	2197.58145997008
"48"	0.808	0.000377485693206072	0.00109666782492016	2210.7094796486
"49"	0.808	0.000378431512541815	0.00103028083030752	2209.47790316463
"50"	0.808	0.000377963189231518	0.00106037018947453	2207.32624526183
"51"	0.808	0.000378419812270473	0.00103536701092405	2209.31693999303
