"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
"1"	0.289	0.000182386731682367	0.00693147180559945	0.00106290309973681	0.001	2.14714116311807e-05	1267.18006311039
"2"	0.263	0.00563537428668754	1.59219022621797	67.7912188063353	0.001	2e-05	4147.25402555566
"3"	0.262	0.00590933660459251	2.86418007358356	766.648775842529	0.001	2e-05	4037.06463782015
"4"	0.264	0.000234715244381064	0.0542290226918332	347.338869321402	738.208732946403	2e-05	4147.21424605598
"5"	0.262	0.000222753114694805	0.00693147180559945	1.26168836055384	75.3549221944746	2e-05	3870.47870693738
"6"	0.262	0.000132705811959783	1.59500575021162	0.20417034207924	589.342764751458	2e-05	3985.6263037713
"7"	0.262	0.000138406904062568	0.176721998713292	0.258446373109355	1.66137846333273	2.06086144134018e-05	3926.50998675716
"8"	0.263	0.00016647240714177	0.171478910373374	0.172667100021117	1.08098185405285	2e-05	4117.98610656897
"9"	0.264	0.00143174866335658	3.72791084087468	4.75542296637955	0.029411941333156	2.04767969339508e-05	4000.13736649377
"10"	0.273	0.000120435896442704	0.0668769738087877	1.06394366448877	0.105871629103498	5.97131803553363e-05	4530.75537068455
"11"	0.264	0.000583549604187351	2.55768786166468	13.6660456247173	0.0822778826251851	2.06357110244878e-05	4232.51954674574
"12"	0.264	0.000207113111920413	0.307020458847845	86.3334944645804	20.9824156010025	2e-05	4005.63521945193
"13"	0.265	0.000187891756947889	0.172714153046977	11.6671487061581	117.824004291681	2.14643419652829e-05	4244.25153638028
"14"	0.264	0.000153376484691361	0.921395268122886	94.8973381250977	22.6948659460477	2.00000898323581e-05	3969.03967607224
"15"	0.262	0.000213603396269843	39.588456828517	0.204838176146701	9.71053614658426	2e-05	4025.79337375973
"16"	0.262	0.000167081145750389	17.5811416459936	0.79340289778939	0.0318225875707707	2e-05	3912.09157470176
"17"	0.264	0.000233074249318133	31.8986272282002	4.75541738673634	0.0360332161785263	2e-05	4036.78854762697
