"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
"1"	0.159	6.35041737942712e-05	0.00730115370622729	0.0186273196238274	1.30057392944376	0.0116927493113274	0.000210340693509988	1774.87297435208
"2"	0.161	6.4018038670268e-05	0.00848793392651486	0.0154368024784032	207.753073307489	0.129159524362816	0.000184766041405108	1727.14643087388
"3"	0.248	0.000867456906733349	1.4790241386463	115.758573795603	0.0118377589870423	0.0203135869752343	7.47258504439033e-05	2216.67766071848
"4"	1.267	0.000137893744932164	0.167268200280126	124.314919009688	124.976322918738	0.0522791349988121	2.33512897874895e-05	6722.41430220775
"5"	0.166	0.000137544959418079	0.778379330846599	0.0115376879520021	0.154701137075141	0.0179288823450117	0.000149000980478143	1726.99632504716
"6"	0.17	0.000141485592542456	0.804659655370085	0.0135361614829127	1.80221231214073	12.262156742742	0.000123226805436052	1730.58651209595
"7"	0.177	0.000102653035628232	0.312892612614097	0.00871224795082808	187.602433077328	169.715682070771	8.97452101626626e-05	1675.80317441707
"8"	0.208	0.000159253997733681	0.00693908232642107	0.001	1.92972629068446	0.0591037878155774	8.16934400443689e-05	1526.49030264001
"9"	0.161	0.00529855041301728	44.304776984042	0.001	0.0262449490111035	0.0123514575345926	0.000306601237938522	1991.6234131138
"10"	0.172	0.000137395028970288	0.00693147180559945	0.00629055857521565	3.23121808518051	0.00328515625	0.000140122443237235	1637.04155519277
"11"	1.267	0.000137835781984362	3.61918790824917	0.12124021263809	0.12124021263809	0.00740576779532925	2.67633746955683e-05	6702.7866621481
"12"	0.222	0.000136894763047205	3.61281261036717	1.02677616389322	1.04892765129598	32.8271847574676	0.00027324093820322	2176.52754380815
"13"	0.225	0.000139096026528907	3.57701927483214	11.2158489167054	0.111092727840384	10.7645735899717	0.000253764072864416	2176.44689150762
"14"	0.156	0.000140913303409693	1.21530405406496	0.001	17.4535090403895	0.449563537597656	0.00023782944743367	1942.87531500831
"15"	1.258	0.000116190462628628	2.61903028470373	10	100.33966650095	0.0353262973387049	4.105880391739e-05	6798.86207524396
"16"	1.219	0.000104676843952781	2.51072331668623	0.0810488319996233	198.382440711627	0.00896195724708651	8.22099233108354e-05	6964.99572096711
"17"	0.159	0.000137422036405657	16.3261734890795	0.0175098635227047	1.87928998845571	0.457497434017473	0.000211260345123933	1830.19966807416
"18"	0.24	0.00013937876919902	18.4082084329284	11.4005801723847	1.13412186940526	0.101311868672557	0.000160476355153001	1852.10802915378
"19"	1.262	0.000168235769488585	20.5277523689671	17.49925	10	0.568802494615362	2.55182477873095e-05	6703.10926173678
"20"	0.242	0.000139377314517022	18.5831186703993	11.5744170231764	11.5744170231764	0.902496454569558	0.000146183452205728	1822.82808239064
"21"	0.208	0.00598874170495916	0.789150134845923	0.001	0.208261247058943	0.00155173928404905	2.10361680644311e-05	1734.2915957825
"22"	0.233	0.000338477801768681	0.0847329854438207	1000	262.287782242755	247.308600233783	9.82232509900426e-05	1862.69544166862
"23"	0.171	0.000469242649091142	0.146832999169927	0.00955181000272611	0.0120566053350091	0.00541214466499092	0.000116139302646046	1693.91260245094
"24"	0.165	0.000363639005666119	0.796648972234626	0.0144240634292949	4.82765286796403	0.00635624040094273	0.000177050250735237	1716.36500639525
"25"	0.172	0.000304854126710906	0.00693147180559945	0.00630531876850979	3.234443098814	0.00387153160549163	0.000141762567525613	1662.84510538775
"26"	0.164	0.000301560425426034	3.62010028711304	0.0349472393045123	2.33440594489033	0.0357727341923695	0.00026729458897702	1885.19865296278
"27"	0.164	0.00030332644833254	3.57835000017292	0.013131432849854	1.64957154287976	0.473219703112238	0.000159501701246623	1774.83486274501
"28"	0.159	0.000302152205321617	3.56204315883773	0.00222061711121055	1.60012571718389	0.373725012890331	0.000181789902061417	1865.28188430217
"29"	1.266	0.000398716471547327	3.51998957495029	12.1300181019269	10.93740625	3.44811938240958	3.60424991363827e-05	6679.85453217484
"30"	0.232	0.000318576299890897	3.6285407974942	107.628637320521	1.65300204178177	11.1295803270734	0.000176612844346308	2058.6732160619
"31"	0.22	0.000310405985337331	3.85406437846011	994.770321240534	66.298592683367	1.29179109386668	0.000161171251889277	2075.32046064734
"32"	0.158	0.000303498555429491	16.8670148917106	0.0193791906113635	0.15990258197637	7.31846958871004	0.000232080679921869	1858.26900947734
"33"	0.173	0.00036471756296326	22.8792617636029	0.0101101094094241	4.75018408068925	0.0382100560682892	0.000107485170965443	1662.39747806218
"34"	0.178	0.000304731908237389	17.0747463556732	0.0107640219143906	12.4449510547659	0.0065089831955547	0.000108882636741041	1597.47816678894
"35"	0.202	0.000477134842231732	19.9836086122333	0.0350779978789465	318.518932599113	0.00380478925652421	0.000113622549179326	1526.49030264001
"36"	0.157	0.000967994869440423	0.00768609703553962	0.0247610736221824	0.00433627095812469	0.117577088849599	0.000295185570263348	1990.96930358538
"37"	0.163	0.0005949375	0.0324836317682647	0.01275625	16.7631268328557	0.119472497558594	0.000164127161781162	1750.9337151685
