"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
"1"	0.139	0.000206178990435012	0.0907422555109979	0.001	1.48216706837753	0.0204943631321634	0.0007701635	1149.17445848653
"2"	0.139	0.00013941275271236	0.175580506276359	0.001	229.497066419337	0.557877386404188	0.0007701635	1164.09582198071
"3"	0.64	0.000253522099766387	0.323845962989435	128.249263885744	0.012170040354669	0.00150157221833545	2.08162405127981e-05	1514.577889803
"4"	1.063	0.000139919644959647	0.171236452113709	125.205806182889	125.055666794915	5.18385968171964	0.000763911037985277	6722.91939615992
"5"	0.139	0.000140935414606265	0.792167416056383	0.001	0.217033079864732	0.0842443027754656	0.000768113865385462	1152.94029868334
"6"	0.139	0.000140466149071808	0.804105707715505	0.001	2.18589981776368	248.01680379934	0.00076902521882129	1170.9451412566
"7"	0.141	0.000148858351684588	0.00693147180559945	0.001	265.898558675947	131.012032572246	0.000764105413977214	1104.71426544002
"8"	0.649	0.000142503818706263	0.792961584558959	10.8841158645969	1.14545519942122	0.128201563761165	3.8262677189964e-05	324.106771657466
"9"	0.225	0.000129266081401913	0.0755530426810341	198.898938140011	0.00274372425079346	0.0125795349121094	0.000362909286784958	2075.32046064734
"10"	0.14	0.000136578232364701	3.51829518037849	0.00101317715644836	2.12844366874962	0.017042368128191	0.000764254155641543	1153.74198341375
"11"	1.063	0.000137785732431492	3.61687286419236	0.123846849091374	0.1236295898046	0.216623094208562	0.000757730827510799	6702.32761402782
"12"	0.14	0.000139282712874891	3.97546765238038	0.001	2.20377085451289	95.021475153373	0.000762296777940067	1175.32046064734
"13"	0.218	7.60052049820941e-05	0.00693147180559945	564.609042922492	0.0777128058679349	6.5966352599191	0.000413317297395919	2075.32046064734
"14"	0.139	0.000136978688861163	3.63126595456073	0.001	19.9003830866633	17.7103706958922	0.000769283431559399	1169.54232665644
"15"	1.044	0.000106166113825005	2.61535932430004	10	149.785637900073	1.53699584433966	0.0007701635	7200
"16"	1.015	0.000129428423780199	3.31874241111829	0.137125	98.5937640625	0.088728466796875	0.000750633915322564	6467.93060232886
"17"	0.139	0.000138795575275819	15.809486523937	0.001	2.11758323914617	1.78862732916018	0.000767980249727557	1156.8509150575
"18"	0.656	0.00013816284692237	18.4699461972062	11.1695463520836	1.16217452552504	0.112200590566409	0.00016306150129931	721.226808976971
"19"	1.055	0.000168228252190489	20.5308302506448	10.2343515625	11.406109375	5.1457332604624	0.000763906244418865	6721.03716650671
"20"	0.655	0.000137365831704931	17.366919699657	11.2837895912719	11.1835679238977	1.05808922276201	0.000148274450641217	766.335152440686
"21"	0.648	0.00060600788075061	0.0496570200518456	120.7317263687	0.118455185434769	0.00559351561143977	6.43646502565211e-05	1317.47317606378
"22"	0.139	0.000178235905553012	0.00693147180559945	256.965075642187	0.001	123.401162875392	0.00077007808382852	1382.56169991131
"23"	0.139	0.000302822769519889	0.166024225735081	0.001	0.0198482498483198	0.0846534847156497	0.00076818361585804	1154.100075154
"24"	0.146	0.000547405840467208	0.347273901703578	0.001	3.17547865094714	0.0169646218468102	0.000740914891903822	1102.4078650952
"25"	0.139	0.000304142798134422	3.51829518037848	0.001	2.14315743085608	0.016883000374774	0.000767208827823523	1161.49540425608
"26"	0.139	0.000307980612114778	3.80045563339584	0.001	1.59955806438513	0.182151464839525	0.000769886571269662	1156.72619403246
"27"	0.139	0.000307669753546404	3.79498884609504	0.001	2.15651581242359	2.45199668599849	0.00076890506168032	1156.32004356726
"28"	0.139	0.000307644902669606	3.68803931135262	0.001	2.05282852515311	1.7888251154366	0.00076906243804172	1156.51374076733
"29"	1.06	0.000380269941974044	3.51827665785581	8.79173470115343	13.5735494072	182.352130817051	0.0007701635	6724.04134877625
"30"	0.644	0.000193189922246222	0.00693147180559945	56.6613593738224	1.57757333462541	10.6390543731534	6.87142518075144e-05	1546.08694917507
"31"	0.64	7.20030335948729e-05	0.00693147180559945	161.904894051962	5.38705136182062	0.567911078916174	4.42788650284187e-05	1632.27076265229
"32"	0.139	0.000307735643870225	16.9309504496953	0.001	0.149213598637668	22.6513593704222	0.0007701635	1155.80646928416
"33"	0.242	0.000318976694981841	27.3983395459211	0.001	2.22152326766453	0.221904703053895	0.000437517318290288	899.82586260885
"34"	0.139	0.00030314695357529	16.550796284369	0.001	20.5358383425624	0.177042822903787	0.000763815683239819	1159.27538766369
"35"	0.229	0.000298979267205839	17.8146973084104	0.001	291.850829753342	0.0609260943138431	0.000605516101064086	899.82586260885
"36"	0.144	0.00022655128913203	0.00693147180559945	7.38952708919915	0.00153565635453749	0.22700380257583	0.0007701635	1461.80127798583
"37"	0.139	0.00102673512389857	0.0698141886855431	0.001	20.6794226424328	0.513227352530835	0.0007701635	1147.91273615421
"38"	0.243	0.00070125	0.0621753736069802	2.17180065917969	0.001	2.02826902765746	0.0007701635	1625.32046064734
"39"	0.152	0.0001545	0.00693147180559945	3.16413580322266	0.001	9.55345613789559	0.00076481917776011	1316.0658583045
"40"	0.139	0.000675193181431245	0.0358021402864509	0.001	20.6366242916301	0.0169894960113011	0.000770044401120909	1151.99770405424
"41"	1.063	0.000670471730433504	0.171407191146429	0.0113950480982377	1.15485033890438	18.0504643814842	0.000754846325521581	6719.82487380003
"42"	0.231	0.00070125	0.00693147180559945	4.73125862529409	0.00246571135520935	249.472235260382	0.0007701635	1383.71661381098
"43"	0.14	0.000701552998211977	0.789838785096842	0.001	12.4419957138216	25.1152151368878	0.000770163499999999	1175.32046064734
"44"	0.139	0.000669574404155156	0.81935491239224	0.001	141.275501434112	0.0845199219516563	0.000769518180494322	1155.7859460258
