"V2"	"V3"	"V4"	"V5"
"1"	0.597	5.41101174589774e-05	0.0113401400349486	2329.95925985539
"2"	0.597	5.43288571908719e-05	0.0148884793910859	2193.4519714075
"3"	0.597	5.3865194106079e-05	0.0118917699239488	2412.27526993146
"4"	0.596	5.40954589095554e-05	0.210478541934237	2320.18386158557
"5"	0.596	5.48727538971229e-05	0.12913289292897	2466.92706664222
"6"	0.596	5.41714045879438e-05	0.218714881288437	2573.98914654357
"7"	0.596	5.38668138973245e-05	0.196303198818739	2656.8514249892
"8"	0.596	5.40103287989678e-05	0.193441513880685	2597.98119042062
"9"	0.596	5.4096593774693e-05	0.190079192873263	2604.39449240799
"10"	0.596	5.3899146812813e-05	0.983599956378203	2551.27453325554
"11"	0.596	5.38640557682457e-05	0.782173411854703	2364.35770355118
"12"	0.596	5.39206377464191e-05	0.998525900057948	2400.17024919895
"13"	0.596	5.41460533759618e-05	0.878565145468918	2360.17394467043
"14"	0.596	5.38350979566691e-05	6.83916701591878	2526.18367070706
"15"	0.596	5.38972126375363e-05	3.47832344237848	2484.96892211795
"16"	0.597	5.51626602673425e-05	13.2229332825615	2733.31655690231
"17"	0.596	5.38399746360013e-05	4.85169745654951	2519.52909861838
"18"	0.596	5.3821522248046e-05	5.54423258714386	2498.53905861666
"19"	0.596	5.3864692381599e-05	99.0390553406372	2452.81123473215
"20"	0.596	5.38481887180514e-05	470.665150900722	2508.97565812947
"21"	0.598	5.45503086305874e-05	0.00872064792340402	2446.99906259423
"22"	0.598	5.48286564372152e-05	0.00865972723245042	2205.97515037057
"23"	0.597	5.51549046865711e-05	0.0149052316794988	2191.13490295655
"24"	0.597	5.40370604631275e-05	0.0149937160599349	2033.55901893688
"25"	0.596	5.49524989078188e-05	0.0510984945589765	2366.95719045957
"26"	0.596	5.40597114366565e-05	0.0597757197259346	2168.53520581978
"27"	0.596	5.45779694624173e-05	0.215814241371085	2298.10140540911
"28"	0.596	5.39985638360724e-05	0.161756755672238	2640.34896103412
"29"	0.597	5.6201097081611e-05	4.97992811254466	2721.22731972488
"30"	0.597	5.57748841307447e-05	31.8438215045292	2791.13126178286
"31"	0.597	5.58366030691422e-05	152.673936034182	2592.90075057525
"32"	0.596	5.3884005544943e-05	122.138626080893	2530.11874058567
"33"	0.596	5.39106636325757e-05	114.932639885232	2523.12870815626
"34"	0.598	5.47290510975721e-05	0.00895091328613037	2210.69669184586
"35"	0.598	5.44610131758076e-05	0.0104365400722766	2648.82416171439
"36"	0.597	5.42677579355369e-05	0.0134284285783063	2304.17414864127
"37"	0.596	5.41697851762108e-05	0.0449572660311958	2327.93287603161
"38"	0.596	5.42139740128198e-05	0.0481684094827293	2473.55239018686
"39"	0.596	5.40530002943023e-05	0.970498509987616	2496.61136416352
"40"	0.596	5.38456787361085e-05	4.7012529948993	2503.78190391557
"41"	0.597	5.48222668848836e-05	21.1190803199899	2349.98765572183
"42"	0.596	5.39930618159756e-05	117.735452009779	2497.2184310211
"43"	0.596	5.39875540809115e-05	119.061232319269	2493.06210766779
"44"	0.596	5.39199368841909e-05	470.020616353126	2529.77845669878
"45"	0.596	5.38985840776094e-05	480.477891324991	2500.91533698344
"46"	0.596	5.42968902703456e-05	0.0389646702844226	2361.9486767291
"47"	0.598	5.54201490280856e-05	0.00895435956832237	2211.60811594643
"48"	0.598	5.63444475014422e-05	0.00875561963891428	2232.68747163828
"49"	0.598	5.63444475014422e-05	0.00875561963891428	2258.67641321397
"50"	0.596	5.39564936413983e-05	0.0488461354014401	2530.34325120001
"51"	0.596	5.46413939877516e-05	0.0588017755782254	2200.36347722432
"52"	0.596	5.43065859905658e-05	0.0465661151303084	2401.8817487089
"53"	0.596	5.3795978324628e-05	0.199479256978725	2667.23644526661
"54"	0.596	5.4006840328426e-05	0.193991319714975	2575.93962552653
"55"	0.596	5.39092886223714e-05	1.12655325909497	2581.72155335677
"56"	0.596	5.41624982738183e-05	0.784622332976532	2488.55164636408
"57"	0.596	5.38278631142063e-05	22.7049820493313	2548.6065033215
"58"	0.597	5.57746891252919e-05	118.430742968222	2697.80618582319
"59"	0.597	5.52159686119426e-05	100.758932076956	2602.95604619765
"60"	0.597	5.43664896856806e-05	0.0126602392945657	2344.04953075823
"61"	0.596	5.4821074118614e-05	0.123908165414851	2461.72610842109
"62"	0.596	5.48282247170761e-05	0.0527554488960861	2277.4471787256
"63"	0.597	5.59311973385017e-05	21.7406063291629	2602.57519997958
"64"	0.596	5.37861530673198e-05	44.5760416525637	2412.39893935711
"65"	0.596	5.39224691018083e-05	23.9032972482129	2473.93480969595
"66"	0.596	5.39291134424329e-05	483.112517091167	2508.17256257937
"67"	0.594	0.00199864856773685	0.00102526292400816	2862.24789420573
"68"	0.596	5.41221375297303e-05	0.0515759279736339	2220.99298461012
"69"	0.596	5.40782477788526e-05	0.0474678870682431	2454.40907899082
"70"	0.596	5.41196802267496e-05	0.193534800637962	2576.58312206967
"71"	0.596	5.38484118612222e-05	0.993230972571962	2357.63359317857
"72"	0.596	5.39339519616211e-05	1.03037257551802	2546.42684714058
"73"	0.596	5.3848888127346e-05	6.12247371540301	2518.05675428786
"74"	0.597	5.63303746646097e-05	102.15582888246	2653.76640004741
"75"	0.596	5.37861530673198e-05	149.248450468848	2392.50950639191
"76"	0.596	5.3908625544184e-05	104.091774967888	2432.31895728009
"77"	0.596	5.3934302060537e-05	601.612245761995	2515.95464243366
"78"	0.596	5.38367739098243e-05	533.361694948172	2463.67298713461
"79"	0.596	5.38494430899226e-05	472.963348042634	2540.98060200261
"80"	0.597	5.47359753719983e-05	543.902867331624	2289.71791018156
"81"	0.594	0.00198772549457191	0.0010005102645438	2857.51407038083
"82"	0.594	0.00199022704827533	0.00100443964214189	2768.34197597898
"83"	0.594	0.0019988293397254	0.00103293942304365	2797.34327332351
"84"	0.594	0.00199326547899967	0.00100530778999743	2805.70270467909
"85"	0.596	5.44247902928386e-05	0.166995574678645	2579.30334251927
"86"	0.597	5.47742845236787e-05	4.70405561193935	2608.35820340631
"87"	0.597	5.52387842354695e-05	116.684579181578	2723.34488088053
"88"	0.596	5.39390728768783e-05	484.790266982722	2503.6579621775
"89"	0.596	5.38508199291477e-05	489.38166491752	2539.25877428782
"90"	0.594	0.0019905314866803	0.00100409532231353	2762.18907217814
"91"	0.594	0.00199116321850382	0.00100487633397073	2842.76696994648
"92"	0.594	0.00198787426151941	0.00100043919321857	2855.90206701888
"93"	0.594	0.0019942570537109	0.00100387008001412	2864.81889159679
"94"	0.594	0.00198801204558099	0.00100684484021525	2821.85558676906
"95"	0.594	0.00199014652477342	0.00100065997603744	2754.47489887092
"96"	0.594	0.00199115500942487	0.00100459701350429	2762.56207021252
"97"	0.596	5.40336816739169e-05	1.10092558032926	2503.0785394343
"98"	0.596	5.38468514000031e-05	5.15218477222876	2538.52882547653
"99"	0.596	5.37950848298225e-05	125.169830369683	2555.52942120793
"100"	0.596	5.38568491302718e-05	597.666701956081	2452.87101178739
