"V2"	"V3"	"V4"	"V5"
"1"	0.431	5.57555030758215e-05	0.00187061039463114	1409.45654551617
"2"	0.415	5.62474204154336e-05	0.00394704072061223	307.928433072815
"3"	0.415	5.58846625546964e-05	0.00406723460835189	511.45541401637
"4"	0.41	5.37495196621194e-05	0.0239081721576122	598.225806072204
"5"	0.41	5.39857886118608e-05	0.024911636257122	617.913236279522
"6"	0.41	5.36878974539706e-05	0.0242572439162435	655.212405912491
"7"	0.41	5.39568655906991e-05	0.0247929697912953	569.74259985008
"8"	0.41	5.39807187014542e-05	0.024706945923323	631.669288247999
"9"	0.41	5.37597221577493e-05	0.025225161654279	556.927693883651
"10"	0.41	5.37890219156329e-05	0.0249290660545337	679.412452316752
"11"	0.41	5.39901226963381e-05	0.0247660705851087	562.765359542304
"12"	0.41	5.37573883260902e-05	0.0250158537009328	601.125029307184
"13"	0.415	5.42999732472539e-05	0.00250074797292316	328.708572817378
"14"	0.415	5.53313539893047e-05	0.00323118021668742	386.069712241492
"15"	0.414	5.41884658151681e-05	0.00625357972281483	482.775638477801
"16"	0.415	5.44725592028009e-05	0.00422838594172009	165.442203771995
"17"	0.413	5.37670721834191e-05	0.00696036908026248	439.201033118296
"18"	0.41	5.36794752035719e-05	0.0251792001578843	699.33905283221
"19"	0.41	5.39561129279818e-05	0.0248261315239399	586.780878924611
"20"	0.411	5.427097978437e-05	0.0170594732497181	556.201396989655
"21"	0.41	5.38712381778414e-05	0.0245715606764718	634.570213277638
"22"	0.41	5.36901560955743e-05	0.0242142137302356	639.88895520666
"23"	0.41	5.38712278252691e-05	0.0246793247733934	626.24953774691
"24"	0.41	5.38026679699588e-05	0.0244287407780622	608.598646891238
"25"	0.41	5.38506064456343e-05	0.0248587651637805	543.953998972439
"26"	0.41	5.42209853938715e-05	0.0251832035856817	623.274442414502
"27"	0.411	5.64504833072869e-05	0.0225618272615624	561.128177325107
"28"	0.41	5.3769055694472e-05	0.02456892509008	601.406850310219
"29"	0.41	5.387730204736e-05	0.0242798971626913	626.210804415237
"30"	0.41	5.37684056875133e-05	0.0251507545695116	630.368499955116
"31"	0.41	5.39467395660374e-05	0.0247394283870861	636.232254797269
"32"	0.415	5.46273430753062e-05	0.00318086032479353	431.792041540934
"33"	0.413	5.37651205388968e-05	0.00688239832447394	477.96122085908
"34"	0.41	5.38482035063352e-05	0.0247068667270962	533.695941452384
"35"	0.413	5.39063442524094e-05	0.00922821289849397	271.999824204826
"36"	0.41	5.40473917893928e-05	0.0249843761988681	609.86850809376
