"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
"1"	0.205	0.000149747231101725	0.00908881980210764	0.00795229215592411	7.62638278679914	0.000768231785655015	1841.38849108029
"2"	0.214	0.000255507622821632	0.138178202356601	0.001	241.686307472036	0.000490505494296955	1649.64968063882
"3"	0.91	0.000621198554251221	0.0712145657884211	101.748005748507	0.0136749718364577	0.000205469028878324	6870.47024280553
"4"	0.893	0.000116073246460317	0.0072160439565656	122.626487189804	0.112358529230533	0.000488692399777872	6920.54392597021
"5"	0.912	6.45743871642407e-05	0.00703003364092065	117.970677947984	10.8473197967523	0.000225046786988849	6822.00761585832
"6"	0.387	0.000503985791439712	0.101099901918646	1.24894403686498	13.3000797666911	0.000220886376069187	457.69171116803
"7"	0.209	0.00013022709028531	0.430699669834881	0.00504648339304031	20.7428359651735	0.000594683068189067	1753.53875447143
"8"	0.908	0.000146327798593025	0.385264956061863	10.202386653605	0.0100986151794743	0.000122866176460299	6889.78827649712
"9"	0.263	0.000482547048003345	1.65440798754242	0.001	206.963885532118	0.000346276746634049	797.879286523343
"10"	0.213	0.000173165344415889	1.68377482210801	0.00160245973627194	0.272902786809031	0.000498317944284174	1623.41782520398
"11"	0.273	9.19635582867211e-05	0.00693147180559945	0.001	222.158273900405	0.00025664021055471	789.728667775277
"12"	0.223	0.000181975772271639	2.40652239361597	0.001	195.276515014868	0.000413147906879004	1291.09033591975
"13"	0.392	0.000216690637396031	2.42678656946749	14.3147488709748	12.7652431367652	0.000205609114409324	198.119016970265
"14"	0.388	0.000220638108882719	2.63498021045141	15.4863638965587	22.8807139189164	0.000255835005412736	463.920000394838
"15"	0.211	0.000508770152171336	20.9062370800806	0.001	412.352002488542	0.000572604432965795	1758.24106865923
"16"	0.391	0.000481697923096938	5.34735742619997	333.284892206846	259.805052043143	0.000212946825741415	274.228533570114
"17"	0.205	8.9221628091432e-05	64.7643798087924	0.00859375	20.312384185791	0.0007701635	1963.99314599598
"18"	0.211	0.000135759776533342	8.16605511020024	0.00114035034179688	210.742224475861	0.00060931387288814	1785.70694089558
"19"	0.233	0.000220311434007869	13.1715705196046	0.001	0.407554929360046	0.000351767810308019	1337.62668643543
"20"	0.391	0.000201190954077962	9.49158156621919	12.7638361532516	12.9511733903044	0.000209246061158617	362.973184816467
"21"	0.211	0.000319463204394911	0.0178030928031398	0.00114501953125	735.241450256348	0.000639848561534354	1810.87930531091
"22"	0.409	6e-05	0.0490748925938459	7.17193796165908	0.0107424702792296	0.000103191350836691	3347.90650166578
"23"	0.213	0.00452310245430886	0.0174672937986329	5.73817399252015	0.001	0.00053742698727888	1667.61826653254
"24"	0.225	0.000242034988691948	8.3864808213039	0.001	1.73998132639064	0.000424092233538729	1251.76431510917
"25"	0.211	0.000365552063070323	0.760512422170616	0.001	9.704177734375	0.000602212325013984	1835.8412446973
"26"	0.212	0.000441514430419322	4.34135037375921	0.001	98.9094368162122	0.000642432239880638	1908.5841450115
"27"	0.262	0.000619022457725295	0.930317201279383	0.001	303.259865119069	0.00033121225317932	805.625851149683
"28"	0.214	0.00168956140942285	4.34407556851006	0.001	96.0217141148811	0.000486836487368235	1523.98429776313
"29"	0.385	0.00046639806388547	0.0256902966933286	845.370899909906	0.284386225430734	0.000172806160606593	1720.37154060707
"30"	0.386	0.000387043189586978	0.0514423927527215	256.201693059833	0.0977985501207127	0.000136130405104118	1726.89605131745
"31"	0.909	0.00019187545595022	0.675469694243614	2.14963854773373	0.00101226221369091	0.000122976697801473	6889.79953024848
"32"	0.213	0.000334541175952222	1.70678976407197	0.001	0.248523706228702	0.000498532941485802	1611.09700746403
"33"	0.211	0.00307199226417645	25.1229746690667	0.001	0.02940625	0.000595312375204753	1809.39022338495
"34"	0.22	8.04839371890719e-05	0.00693147180559945	0.001	838.276118704021	0.000416043442286866	1244.45954520198
"35"	0.386	6.40967874378144e-05	0.00693147180559945	6.06579705200195	0.098320849609375	4.92809132286785e-05	1594.90882898919
"36"	0.23	0.000621945715086885	0.00693147180559945	0.001	47.9194438205676	0.000362335756787195	1180.23851076899
"37"	0.893	6.31434102752729e-05	0.00733551504947083	13.4413708586963	0.110677660777868	0.000416324744829539	6887.52021935461
"38"	0.407	0.000179981769515612	0.505949301475271	140.843924827713	0.255023904800415	0.000120382363770824	120.654282459194
"39"	0.377	6.08463668200527e-05	0.0346610129928254	12.5047380642422	0.0107504581425068	5.67761463510733e-05	2452.17763064122
"40"	0.296	0.0026671875	0.00693147180559945	9.32918462479114	0.001	0.000226677322173084	899.839571184403
"41"	0.377	6.00007693600784e-05	0.00693147180559945	10.9482860338529	0.1002900390625	5.41678762364979e-05	2442.9292275169
"42"	0.207	0.000808828125	2.98941382465869	0.00353125	0.028984375	0.000624351726446899	1820.58617036848
"43"	0.206	0.000628186922695543	1.11294062123114	0.00462855114452358	98.0052903182535	0.000645181135924217	1829.53424527657
"44"	0.379	6.35273114447139e-05	0.00693147180559945	11.6917243451988	0.240322946654381	0.000112341281031688	2489.13448659935
"45"	0.386	0.000728338890446128	1.30497071480267	15.6244375	9.06259375	0.000284944592830755	646.925009377123
"46"	0.39	0.000332679380961279	0.0477472004567571	300.371721137701	446.720899792159	0.000221401317137859	312.230337907977
