"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
"1"	0.114	0.000104546904412713	0.0292698125965453	0.0299738596209444	6.54847885156258	9.3182262430156e-05	2124.68950297513
"2"	0.116	0.000352649193923082	0.0288051105383421	21.2716067725778	0.001	6.2064306715613e-05	3133.5604632266
"3"	0.384	7.37970198175524e-05	0.145012011111213	25.3021667077364	0.0115407241330338	0.00022868341045286	6894.03830923642
"4"	0.383	0.000277088963229716	0.0122385841265246	115.0935990625	0.1103021875	0.000419106238647447	6826.07787978868
"5"	0.381	0.000145316387447199	0.00786139173122307	139.140476092244	2.80596304956052	0.000235821782372856	6791.76351721173
"6"	0.13	0.000146526216311819	0.0915536258999467	1.10294969174216	14.1594945113818	5.75406180715389e-05	2104.08236106707
"7"	0.104	6.27882588554769e-05	0.0183100781838767	0.0509708717726102	14.5059312416263	0.000179877966076265	2793.3405410606
"8"	0.379	0.000125336277800126	0.0935937794865248	76.2069607076489	0.0580538105437724	0.0001246468832148	6890.73299922202
"9"	0.127	0.00020068156654202	2.65372123307534	3.03125902304767	830.882747262079	8.17767212241319e-05	2394.64707801858
"10"	0.126	0.000121234143547946	2.15731994797864	3.60290330909207	18.3379158098539	0.00028326491805264	3691.38868267132
"11"	0.129	0.000235378804338823	4.31526168734934	3.1163670517445	538.834243686344	6.65664143191457e-05	2189.30290457419
"12"	0.105	0.000140390720917519	1.97265149146987	0.053412322240687	134.657615832709	0.000192560341019288	2874.22945700148
"13"	0.124	0.000143350851977191	2.0338563356878	11.1515776353872	11.151591849719	0.000110406677788169	2774.73490480621
"14"	0.121	7.04958081447766e-05	4.03469695781128	0.001	57.723696700552	6.688521875e-05	2390.59740244335
"15"	0.115	0.000238672929522644	4.13859465118015	23.5212251644526	885.1495234375	0.000195028057218142	3245.35497466922
"16"	0.175	0.000148730147373081	6.8302654498442	164.354625479903	0.001	2.08904164964244e-05	5225.92877782446
"17"	0.123	0.000215780653183766	17.5963841871643	0.00165326540912432	53.8968531156645	3.81533953065576e-05	2255.57754462323
"18"	0.108	6.81382572447926e-05	0.00693147180559945	0.03615625	653.120860451698	0.000122871826053363	2583.31095872762
"19"	0.115	0.000111914215564717	9.99993597178006	4.18396318911389	2.28581223481579	0.000181820475262437	3140.74892430602
"20"	0.124	0.000140805770465629	8.31614798207212	11.1385892072352	11.1386817863398	0.000110442637990479	2777.83362988973
"21"	0.131	0.000179489633602919	0.00693147180559945	0.0317214813232422	212.517185363769	2e-05	1520.27377761624
"22"	0.378	0.00010247670074823	0.0442002223597309	30.5931545285529	0.0656263391850666	9.59913189949472e-05	6699.07682213929
"23"	0.124	0.000484832928616439	0.0202771402349705	4.93964495142872	0.0752577005890831	0.000115994748734107	3912.6249154261
"24"	0.115	0.000257477956963396	0.760512422170616	2.4967421875	14.4453410949707	0.00019261490844652	3201.82379744625
"25"	0.109	7.29555611689903e-05	0.00693147180559945	0.0447162716238692	7.07800240671148	9.93591581901199e-05	2303.39864396285
"26"	0.123	0.000319698632067146	0.00693147180559945	0.001	73.2954901811278	3.56035193571586e-05	2009.69406669422
"27"	0.131	0.000579333577533442	0.912233995095616	4.44326341406922	659.350741492265	6.92892380290512e-05	2041.46906399603
"28"	0.382	0.000329301018968967	0.413541735290117	13.9727009745544	0.001	0.000560404241492948	6708.52002150015
"29"	0.176	0.000263193177746024	0.390104769713521	180.822550590038	0.111375206958493	0.000199137912057397	5223.00107818045
"30"	0.176	0.000268995172858372	0.339287733609831	289.711250225164	0.213471737831864	0.000203975668361822	5202.68606943798
"31"	0.379	6.72198245588543e-05	0.125571211122746	22.4880709099726	0.0264399562100271	0.0001314411171302	6865.37849587694
"32"	0.122	0.000349218424876696	2.06229121871339	2.92273496121987	2.18610684252959	0.000266736382222019	3492.42195748178
"33"	0.122	0.00554018860366254	63.7712770824855	0.001	0.0366320882072375	5.17604660340753e-05	2278.67164863368
"34"	0.115	0.00095644589035182	18.0922472612172	4.33345658388493	210.694917909157	0.00018176106307883	3111.80762310325
"35"	0.379	6.59683490271443e-05	0.0326199834701158	59.417632834017	0.453136107559502	0.00020588776527541	6816.53956017315
"36"	0.116	0.00101591706882336	15.8589431121152	0.0399319763183594	53.23786328125	6.08346179753808e-05	2133.4004820747
"37"	0.38	0.000202434242258563	0.0326857062885055	50.1785752711116	0.62511996273238	0.000447791040290932	6826.57403162498
"38"	0.121	0.000359989323721908	21.2388378889976	0.001	2.75802963160414	6.71010093040492e-05	2495.98114306512
"39"	0.108	0.00117621196455839	0.00706380580423278	8.00431491008622	0.00649556501286816	0.000105562147157442	2855.15691251885
"40"	0.117	0.000975444030761718	0.011580520258495	17.49925	1.0001176609993	0.000147883457762955	3417.43204302317
"41"	0.12	0.00154799685355116	0.128220001585855	10.4939538654879	0.104105069803443	0.000130356151838641	3154.74970156936
"42"	0.107	0.000781297062869111	3.70590700151208	0.0327352296103492	0.0323978937732355	0.000115579667228339	2512.1706067122
"43"	0.124	0.00109992634908147	0.00693147180559945	0.00332046965293073	63.6677590819699	3.34213275174808e-05	2030.9777557582
"44"	0.116	0.000740923232824514	0.425787569224505	11.6406471667516	1.13911938300968	0.000165710906018809	3043.88266799462
"45"	0.129	0.00300602880543689	1.11573102676802	31.7064438178008	53.5539034483605	7.41691788380656e-05	2235.46800114027
"46"	0.117	0.000654047701948555	0.073791598790989	924.849748261329	0.001	5.65630332639442e-05	3153.13012930359
"47"	0.146	0.00044776089176748	0.712465203166316	161.149510187626	256.33206193554	0.000374314372822727	4098.47557021053
"48"	0.115	0.000842216177379949	2.57879789824627	3.02850882505369	169.185241588402	0.000183087297609617	3134.89881777046
"49"	0.115	0.000977860552727589	4.04335438792601	6.09767287216673	210.50246862323	0.000195069275960073	3151.62619578467
"50"	0.175	8.96108838066137e-05	0.0131025430357875	177.764529660262	1.38509571117283	2.00840696006252e-05	5139.96354258908
"51"	0.383	6.556875e-05	0.0129379241863357	14.0689687304688	0.444266215820312	0.000420043943022447	6825.72732780411
"52"	0.121	0.0006031640625	1.10466989878882	17.49925	0.00989892578125	0.000175010835014136	3997.87701127856
"53"	0.141	0.00128256532414055	5.13485587651541	334.049631384187	521.547756384187	2e-05	1679.06140051164
"54"	0.115	0.001116533203125	16.5582965668347	2.63828125	1.29556188964844	0.0001851055953329	3130.08233025475
"55"	0.115	0.0008784375	15.8589431121152	2.3904296875	13.8559817199707	0.000182034317935312	3089.96056014646
"56"	0.115	0.000900499283574905	16.863066632225	4.33374269639291	227.172212878321	0.000191837359980758	3142.99468236959
"57"	0.115	0.00076959375	15.9988138030591	10.1033875	2.74200625	0.000189153383200717	3151.67773608117
"58"	0.117	0.000424658203125	15.8589431121152	0.0335182609558106	53.23786328125	5.29818068262691e-05	2188.77431707138
"59"	0.115	0.00438734159027579	0.0555676710051222	6.06896875	923.1326875	0.000197921431064515	3224.23032537055
"60"	0.14	0.003637619872244	0.0400311524384207	1.8833754873356	12.5913821864461	2.49023474600193e-05	1494.34153705325
"61"	0.105	0.00598844380486857	0.0163198675371103	1.19902709502258	0.0102953125	0.000157773732334165	2772.55437796113
"62"	0.115	0.00275840048880008	0.0384019536405848	4.50122549438477	2.01677395629883	0.000194947907043718	3272.35731512891
"63"	0.127	8.71300368395673e-05	0.0070712041380954	17.4796552337672	1.00277915782427	7.58620770825939e-05	4028.84762404721
"64"	0.379	0.000484966995527867	0.0193365386765383	231.160161043158	0.908048645048983	0.000391568644430593	6719.96234642702
"65"	0.118	0.00121970081041425	0.102531624783679	4.07058307814569	0.657227085363802	0.000148853078390529	2976.03163992531
"66"	0.115	0.00302656694028322	0.227771117190833	4.34190539250682	230.225558856689	0.000185272400018021	3120.09542054299
"67"	0.127	0.00169180231581379	0.0196318864460759	0.01646875	264.07916973877	2e-05	1854.3631972336
"68"	0.105	0.00155733086181189	0.0899954234660069	0.0541497794614092	168.960929760684	0.000197952960842434	2970.68594577762
"69"	0.177	0.000432551527422581	0.00711463783442665	102.847113002013	10.6541066178306	0.00031885217202582	4827.65622777667
"70"	0.115	0.000733967690816093	1.11076835684731	3.42128125	1.69644696044922	0.000187116673433057	3173.56072186641
"71"	0.378	6.4674559183587e-05	0.112303252994758	91.9936429435537	0.0470823117205127	4.04032888146216e-05	6814.54819319023
"72"	0.112	0.001915268953915	0.0581585726001613	20.5210365219049	0.001	8.92416342136602e-05	2653.31249733551
"73"	0.175	6.31888310515413e-05	0.00823975745483882	165.609705829443	4.4649708724251	6.31548043432804e-05	5046.58507686138
"74"	0.115	0.00280402157631199	3.71091043992631	2.3894013671875	139.893693561554	0.000187163285829313	3129.42403250714
"75"	0.131	0.0030277164884331	3.67590465890053	4.33317830400797	573.762907365112	6.641550848006e-05	2036.15601547202
"76"	0.115	0.00432141926874289	3.77890274131724	4.3358265916889	227.012776122322	0.000192678551745814	3142.80294983934
"77"	0.107	0.000615009966299156	17.9559229630151	0.0355391029147289	0.581217696133326	0.000118211126968756	2542.91176809684
