"V2"	"V3"	"V4"	"V5"	"V6"
"1"	0.469	0.000707758813374459	0.0284128752937612	0.0237433427230746	9.9069822584553
"2"	0.407	0.00198804861130451	7.88009459918892	0.0348764173242947	1341.22100878273
"3"	0.406	0.00199323686985218	62.4111719176352	26.3518703388671	1318.54114422829
"4"	0.381	0.00199323686561298	79.1117458607306	1.06552191162109	9.18867853211631
"5"	0.447	0.000114454259520284	197.828765334721	0.00622632913832829	1309.15895522862
"6"	0.447	0.000114271418303682	116.521225772067	0.00456955365449788	976.507536982484
"7"	0.447	0.000115508076097019	684.582436031797	0.0230125775769853	1256.46972714495
"8"	0.407	0.00198271584181228	545.433314798453	31.7371199010334	1147.09029258618
"9"	0.381	0.00199323686985218	957.504347012633	20.1479673652111	9.18867853211631
"10"	0.469	0.000702256482618464	955.043872301399	274.995003051025	9.18867853211631
"11"	0.381	0.00198722685812027	0.0461985890832529	0.450467567545394	21.4647268865567
"12"	0.381	0.00198218464823188	0.046261863130461	10.0749752227902	10.7405169147168
"13"	0.381	0.00198586682316066	0.0450710865879257	9.96921529139418	10.7014535133256
"14"	0.381	0.00197800472686262	0.108328930477706	2.36748480900202	10.8897174679699
"15"	0.407	0.00198553468135699	0.252508231785573	1.18338690174332	1414.82665375723
"16"	0.381	0.00197852200652913	0.213421763621859	871.444286642642	9.18867853211631
"17"	0.381	0.00199212428601261	0.105867789669705	717.010283485161	11.50753852596
"18"	0.407	0.00198891276099879	1.04117221734604	4.15764785388629	1155.89242500346
"19"	0.409	0.001992286780696	4.70707358790523	0.0116724810843869	1389.5608146261
"20"	0.381	0.00199160688180758	5.98893891646903	2.16225209766312	24.3493433214378
"21"	0.381	0.00198185181566574	6.64430808943516	13.209544003164	15.7336697581507
"22"	0.381	0.0019857800330499	7.05772412630579	11.9936688375645	11.304506624843
"23"	0.41	0.00199323611447013	102.803283159721	0.226810667493072	1402.32939194194
"24"	0.447	0.000114319171711292	123.698846385702	0.00442409225760446	1219.2594584113
"25"	0.406	0.0019920453888498	0.141906642609198	0.00889042810817443	1305.55199375163
"26"	0.406	0.00199323686985218	0.122968979221374	0.67807522942478	1311.4192044592
"27"	0.406	0.00199323685943203	0.141340474904768	12.0997543399092	1320.25674315468
"28"	0.407	0.00199262929144064	0.658190239428599	0.00445597230209307	1352.51128392459
"29"	0.381	0.00198282060017159	0.225634673419594	0.0409531404517977	14.6000769819864
"30"	0.407	0.00199033333895219	0.665391546955781	5.39440856348669	1408.93848584142
"31"	0.406	0.00199114940233099	0.6588854473131	65.9192952137736	1280.45942303603
"32"	0.381	0.00199086344232832	3.6998397250485	0.0653254478833545	10.6042755854399
"33"	0.381	0.00198982286865731	89.7733040582895	4.75633909776087	16.3043201643802
"34"	0.381	0.00199323686985218	18.8902982472054	55.5773011232559	16.5090400473958
"35"	0.381	0.00197831167875484	69.1081604204109	39.6808284624244	9.18867853211631
"36"	0.406	0.00199284219495937	322.045777660584	4.47366701082453	1266.53177984082
"37"	0.381	0.00197970027673696	0.0220097226158358	0.00136105564041693	11.1216336322403
"38"	0.381	0.00198547003793012	0.0201410511697555	0.0228605392587328	12.1292556810914
"39"	0.406	0.00199315482874453	0.0196650142740287	0.64460906137115	1215.60851431511
"40"	0.406	0.00199170672099825	0.0200491917693731	0.0828885549962152	1297.7829009699
"41"	0.406	0.00199310975449232	0.0174380571834049	359.243473990739	1287.02072129981
"42"	0.406	0.00199109193267087	0.149264359996545	3.58638192299888	1298.51602750515
"43"	0.406	0.00199301212136103	0.107067637032764	63.4745345261993	1242.17308060495
"44"	0.406	0.00199145536749388	0.51833369529056	2.12701722817807	1306.54890558161
"45"	0.381	0.00198580374436383	2.48178497864882	27.9684120822367	12.6688282536731
"46"	0.406	0.00199099374836324	11.113648620816	64.2342234749074	1234.68228595447
"47"	0.406	0.00199323616881847	0.145233776786873	0.0118319828933633	1286.1503122878
"48"	0.381	0.00199322676086163	265.050013676354	3.31136841717388	9.18867853211631
"49"	0.406	0.0019888630604832	0.0270236203087082	0.00223124218757158	1284.52669196087
"50"	0.407	0.0019920235547316	444.101851566862	3.23630279994985	1384.88647234358
"51"	0.407	0.0019826963042412	0.0547560046463195	17.8522186717279	1190.24572740862
"52"	0.406	0.00199178379999773	0.251192666542953	150.273059424694	1296.26202508888
"53"	0.406	0.00199206642500973	1.34218950431162	0.157845628943502	1260.27623323602
"54"	0.381	0.001981910880515	5.86133898574197	0.597686338204258	13.5191821890275
"55"	0.381	0.00197974078340355	7.58015461871408	352.177686854552	9.1995429070711
"56"	0.407	0.00199216547189797	29.8665545444882	0.246822929697632	1155.34765188072
