"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
"1"	0.542	0.000175117033610043	0.0397726966694578	0.0308225091114534	0.137609002342449	2.00981282366521e-05	835.370098001976
"2"	0.544	9.29200534014137e-05	0.00707748220998662	2.77346566023524	31.0566862927076	2e-05	416.301155501808
"3"	0.539	0.000903545104908985	0.551794798801107	126.206040553092	21.5199081761219	2e-05	1441.08424467752
"4"	0.543	7.93097705958546e-05	0.170768262548285	0.0251099706247036	245.10546533227	2e-05	595.066075252111
"5"	0.54	0.000180442659834561	0.211459882424071	0.158069334894069	27.8023121846987	2e-05	1061.5307404928
"6"	0.54	0.000142913759140783	0.152635142339632	0.249443729727481	170.742486266892	2e-05	1399.89136427004
"7"	0.543	8.51214556522991e-05	0.00718758169876366	0.233910558485433	237.843572678673	2e-05	377.470941188476
"8"	0.539	0.00100085921690884	1.37091746275226	37.7643605676883	0.336674633774745	2e-05	1403.78959969525
"9"	0.543	9.81734206877223e-05	0.00693147180559945	15.9652592786359	337.816383830277	2e-05	475.203032637995
"10"	0.539	0.000179834751570524	0.260446281687753	434.837382625925	197.034223620952	2e-05	1347.17108097934
"11"	0.54	0.000208046951777708	4.6857649087972	0.317426718818167	0.0211936566188924	2e-05	1004.86185695781
"12"	0.54	0.000167679922393345	4.68584483794768	0.334769896718318	334.078206259531	2e-05	1030.00635272189
"13"	0.539	0.000207190422979065	11.7627672937282	2.123875	0.208844153260251	2e-05	1254.66557871345
"14"	0.539	0.000160760084389414	3.47086130143539	1.35350542105617	2.16492825633306	2.02068919648444e-05	1306.89688614813
"15"	0.545	0.00015903159827177	3.11968403036283	1.19229158583728	265.473109396859	2e-05	438.427671485867
"16"	0.539	0.000160259495578038	3.45284832672855	9.23760456380701	1.42107355190902	2.0025651606928e-05	1240.18766930388
"17"	0.541	0.000233368852881124	24.7708686142795	0.185768839077466	22.2933952649254	2.01892338906605e-05	746.803705724507
"18"	0.54	0.000164231144919161	13.5362961945135	0.106334135043206	167.252978729802	2.00000015576388e-05	1053.25673893988
"19"	0.539	0.000164069152955979	13.2977197944535	1.29852609203778	0.128036783575423	2.00000472832403e-05	1217.22786711829
"20"	0.539	0.000162785228109031	14.604292167139	1.94724244455894	2.71797789290793	2e-05	1358.42434157551
"21"	0.54	0.000740456390983332	0.0790772754021379	0.240398039464534	0.0224231677840209	2e-05	1084.9220010913
"22"	0.539	0.00533988726722738	0.606033998369072	10.4388781729887	0.0371095744708813	2e-05	1487.75137832487
"23"	0.542	0.000375151455219793	0.0358406528826966	1.16470642784654	113.137790305644	2.74599365075468e-05	1556.98942090625
"24"	0.539	0.00120250547009623	0.174173453220215	83.4441535926089	2.54334245770074	2e-05	1436.28341178553
"25"	0.54	0.00589141398063118	0.140926639910697	176.371557471469	0.0100486805012016	2e-05	1234.75970568752
"26"	0.541	0.000446906500151737	0.215371271231725	0.0665284081252615	0.0282533522976372	2e-05	989.326446492304
"27"	0.539	9.58468900808758e-05	0.0310616532276824	0.67535282686882	0.0213589110800479	2e-05	1765.97620314736
"28"	0.539	0.000366974229584922	0.144623822689573	5.47184510218464	1.45135319635074	2.02045554111384e-05	1390.8777055143
"29"	0.539	0.00588263846141965	3.30762771809887	108.073472670743	0.21577458009523	2e-05	1369.18519085853
"30"	0.54	0.000298979267205839	0.605571361056486	0.151751647949219	83.8960931342086	2e-05	1199.75157953886
"31"	0.54	0.000355296157475315	0.746644422950324	0.106481108830018	168.250645666452	2e-05	1051.87721222813
"32"	0.542	0.000357061466066429	0.641945145171619	0.0787158731632408	242.351141621804	2e-05	612.17477687628
"33"	0.539	0.000425775632235421	1.57799039529006	158.34661056541	2.08449969085998	2e-05	1304.81298506817
"34"	0.542	0.000193397461547193	4.47713098039562	0.0413601776715461	0.178668287875644	2e-05	729.773722590277
"35"	0.542	0.000303860164374844	2.66870573352487	0.037217449337556	0.120944958563216	2.0236367182052e-05	678.203522790686
"36"	0.54	0.000364409881595198	6.37542310494422	0.136025752653519	1.33679100091512	2.04740595909519e-05	1147.7099912152
"37"	0.539	0.000414869511938457	3.60331013267396	1.69922318809429	25.8422689394272	2e-05	1321.69367266775
"38"	0.539	0.00038696772937717	22.5322406472044	0.961292919246687	0.0227601918237337	2e-05	1296.35045186697
"39"	0.54	0.000364393210826779	12.4028266596458	0.820852515975108	32.6283798585888	2e-05	964.025632782493
"40"	0.539	7.36559581260479e-05	0.481297853727263	14.9117707366943	0.0300280961405093	2e-05	2344.83766460724
"41"	0.539	0.00146920256340738	0.0581731919119891	10.0099267426517	0.118701838502466	2.00471943830588e-05	1767.23837430206
"42"	0.539	0.0058420400762558	0.0669724209199706	168.498408551011	0.111888323994339	2e-05	1346.64599995252
"43"	0.542	0.000251665754435585	0.00849089314884183	0.0334841329010394	0.310133911583474	2e-05	594.116874536069
"44"	0.544	0.0001021875	0.00693147180559945	0.0256512678288211	16.4216480403291	2e-05	262.366886651835
"45"	0.543	8.06989300612643e-05	0.101961557212015	0.024117243549584	135.737792798108	2e-05	599.069074128643
"46"	0.541	0.00175426582080455	0.423067742989766	1.15317187633748	0.289539454819438	2e-05	833.199699815508
"47"	0.539	0.000949394838282096	0.248282993806645	9.49384676212324	20.6569509546452	2.00682118880603e-05	1258.67013500874
"48"	0.541	0.00141	0.226499782478376	124.209966316909	0.0118877719617315	2.00464209104368e-05	2354.29433258365
"49"	0.542	0.000810889057172559	1.57409971215467	0.0510253772721862	27.5401871501712	2e-05	701.801437969343
"50"	0.539	0.00232033325789956	0.584677947423401	2.03713531206314	0.149049428808401	2e-05	1371.437578331
"51"	0.539	0.0001644140625	0.352999559700052	17.7479555407006	1.44927011879409	2e-05	1323.80211805241
"52"	0.539	0.000761367791898189	3.09935139204545	1.20540579455181	0.118919662038679	2e-05	1296.36544201736
"53"	0.54	0.00171860023136994	3.74381575211914	0.479588371676076	0.326414162501084	2e-05	1377.85143411811
"54"	0.539	0.00171375	29.7132145275914	2.21753125	0.208844153260251	2e-05	1254.66547330624
"55"	0.539	0.00577425873801834	19.4725936824496	829.559421888502	0.0197106390858262	2e-05	1557.12503563602
"56"	0.539	0.000797494144202768	14.047246861453	208.561632026649	139.009432328834	2e-05	1426.23656047964
"57"	0.54	0.00433451983429971	0.0674020051911548	1.2856213047431	0.0154159873687813	2.0509851641901e-05	1187.50289236847
"58"	0.544	0.00127442375534911	0.030327385750109	11.1556459672421	0.0109912339648213	3.63477537858788e-05	1872.53655768176
"59"	0.541	0.00570691422087701	0.0406018497520945	4.50549905843202	0.0116724729384856	2e-05	1210.37274898387
"60"	0.539	0.00158207688941801	0.0355947309039242	126.68712629622	0.0121752974477928	2e-05	1553.59242030189
"61"	0.545	0.00189440691942765	0.0108764757973844	75.9912640301694	303.10582112921	2e-05	405.658887704332
"62"	0.54	0.00190969043369718	0.169822477672406	0.215854423789246	0.0122815466221917	2e-05	1293.44122395312
"63"	0.542	0.000188858671398287	0.00828675297087708	0.0357288913093085	19.7789074741417	2.04486190656626e-05	681.388317838403
"64"	0.539	0.00455418584116497	0.975476407145431	14.4292033702251	0.0454226667395816	2e-05	1365.40524519083
"65"	0.54	0.00040619175828097	0.00787023637337415	0.382949497928706	33.5390878418051	2e-05	843.92626887563
"66"	0.539	0.00444979521506717	1.0368581248808	35.8623879571934	0.531033119573967	2e-05	1275.29950001237
