"V2"	"V3"	"V4"	"V5"	"V6"
"1"	0.353	0.000249874017553145	0.00882653219816185	0.152930479467274	1192.12971742282
"2"	0.353	0.000242509553317916	0.00800617878054608	43.6122969655595	1190.81599108198
"3"	0.277	0.002	5.72044852426253	0.001	2641.76620954986
"4"	0.353	0.000250614729206905	0.566419218751346	734.701051018973	1134.75894734653
"5"	0.264	0.00148297062502478	6.23149176660647	0.00118041662970584	2152.89541498812
"6"	0.355	0.000228826260264929	0.403002202124215	0.154345725328143	925.021086766678
"7"	0.322	0.00149587698048058	158.225825475604	0.0244618366143056	3127.21643262839
"8"	0.316	0.00150324928766447	108.721445939973	0.0159520554585891	3084.56309849423
"9"	0.236	0.000384309762048068	47.3762835063673	0.0107871747003351	989.808063459252
"10"	0.261	0.000395403457541094	4.99271976856067	0.001	1585.92951055616
"11"	0.237	0.0005600936627388	4.13644873459356	0.001	965.282897810586
"12"	0.276	0.00180815534132288	667.636464187766	0.114148984475729	2548.66915712375
"13"	0.36	0.000301326572743642	335.169262815151	962.761257394135	1562.40257905164
"14"	0.228	0.000851653431416223	4.96795278195365	0.001	1798.30463994183
"15"	0.277	0.00197076332170916	517.514653590978	0.0836400972241641	2718.55071013414
"16"	0.305	0.000192248362633885	454.445229138476	0.0989772524010005	618.841380892516
"17"	0.254	0.000314376623859984	988.154189862856	0.21834119364087	840.043904827574
"18"	0.354	0.000208012803961149	6.71264221420114	0.618775638337621	1042.27549007641
"19"	0.315	0.000638012181369812	733.793023501091	0.00152098610077932	2197.67508478801
"20"	0.226	0.000451571892239	993.69689450169	0.215738312837901	1138.7761501115
"21"	0.271	0.000397138138502187	972.203963128365	0.19603211412254	1693.61486457585
"22"	0.354	0.000311345267700293	0.593916778657485	0.001	1209.60793536816
"23"	0.38	0.000307067079510329	17.4683683220149	7.52536787748204	1926.1471374077
"24"	0.357	0.00199755114976795	253.849509733516	0.001	3235.90386521345
"25"	0.307	0.000376550039060163	27.9141206320706	0.001	1457.96759817749
"26"	0.219	0.000599589436861952	4.47482559223005	0.001	1450.5533079887
"27"	0.357	0.0019837599206226	999.875977812924	0.00259192135865723	3222.97948761972
"28"	0.277	0.00197802663430325	951.867069696304	0.163404731716958	2637.95784750572
