"V2"	"V3"	"V4"	"V5"	"V6"
"1"	0.462	0.000107219084771932	0.0396672463978395	0.121040736565583	0
"2"	0.462	8.16757076910542e-05	0.00329034890235433	1.79779802423893	2.1030543830136
"3"	0.635	0.00199911409470495	97.7874987280834	0.001	4883.9600716987
"4"	0.462	7.24102886672859e-05	0.392854932090559	932.077602651972	1.25300960515071
"5"	0.354	0.000273616446979642	5.62963133041763	0.001	1.35
"6"	0.348	0.000150807673930929	137.520527990298	0.0010008581634798	0
"7"	0.527	0.000397162242367835	144.620038009145	0.001	3184.1086397544
"8"	0.347	0.000144122867348855	164.258170790789	0.001	0
"9"	0.35	0.00014375	42.0645673056117	0.001	0
"10"	0.348	0.000151412278827746	136.407082370093	0.001	0
"11"	0.348	0.000148051970695997	116.213185074418	0.001	11.9959895347076
"12"	0.353	0.000255024267650389	531.548404229718	0.109083159684649	4.32660186598747
"13"	0.462	0.000103631164670555	168.630946832167	978.944159893968	0
"14"	0.742	0.00194718986120462	1.49494809400988	0.001	4915.66731562972
"15"	0.58	0.00198869759034151	437.064124567269	0.0134302940349037	3911.58628236322
"16"	0.347	0.000146045899953432	962.756870473295	0.001	0.176257326288639
"17"	0.353	0.00025644068627433	992.64191750459	0.196837292577733	6.54470787002284
"18"	0.35	0.000111648735536154	260.05081580336	0.001	2.97687061710882
"19"	0.349	0.000172092227779571	983.329849425145	0.0061461808306291	5.28541434799936
"20"	0.353	0.000265203548211129	978.412220576565	0.21691661080297	2.24775218458821
"21"	0.347	0.000134883953736353	427.718462796725	0.001	0
"22"	0.353	0.000280039536093256	4.71158312261442	0.001	0
"23"	0.547	0.00173849661033102	12.2796085343663	0.00202875444515309	3069.58691342826
"24"	0.547	0.00109995945827435	57.1202477396337	0.00776698180485445	3336.15434765761
"25"	0.351	0.000136838649361973	37.7381466242321	0.001	0
"26"	0.362	0.000195251684093758	12.6191066521422	0.001	0.30489485191047
"27"	0.353	0.000287775827460083	227.002594695168	0.0475049380445461	0.469584737912877
