"V2"	"V3"	"V4"	"V5"	"V6"
"1"	0.376	0.000466022207723908	0.00689352325052494	0.00774164455476507	5414.08278972019
"2"	0.376	0.000470624725835023	0.00607034474805227	6.66869457006601	5408.05473709503
"3"	0.377	0.000518838499554183	0.703414439662358	0.477573860628264	5532.62451500183
"4"	0.337	2e-05	1.63034291004119	0.001	3607.32014065567
"5"	0.332	0.000106470176951183	2.05132431056278	0.001	3836.71285200375
"6"	0.36	2e-05	45.7260840769411	0.0217799095971752	75.5221812695531
"7"	0.366	0.000652557796069287	2.67609654598157	0.001	5533.63225668881
"8"	0.356	3.07686769898988e-05	52.055476617827	259.252028761145	3463.20481921439
"9"	0.334	6.31566057820112e-05	127.115513813499	0.0705909324000436	3612.55354586738
"10"	0.358	5.68472240101333e-05	48.3503850545669	20.0026980347982	3842.49016635245
"11"	0.402	2.00593559025027e-05	52.5012659974799	263.887439844625	74.8067906632637
"12"	0.334	5.72612464323185e-05	210.230579300932	0.14524609375	3761.03803552687
"13"	0.356	2.49801972664818e-05	276.403522671722	984.480433366988	3436.2202799446
"14"	0.384	0.000665728035752269	0.508439575936777	79.9840290650682	5670.19197816273
"15"	0.346	0.000401841131796177	45.8064569515356	0.0159389523751483	4758.96900420154
"16"	0.402	2.00228352933593e-05	501.584048201382	225.433308588959	82.6538369745668
"17"	0.336	0.000273193191736207	966.307623234842	0.392946381284958	4523.16300263167
"18"	0.334	5.09348518342144e-05	988.361274246251	0.626023990166916	3676.16447358896
"19"	0.333	5.78644099817067e-05	10.6756782920482	0.0062580697422832	3769.39507972653
"20"	0.334	4.68260394559784e-05	868.223543070665	0.519471973222804	3715.14376716227
"21"	0.356	2.12572221768681e-05	484.163930625008	61.8194983363897	3558.23909150024
"22"	0.356	2.12189383203619e-05	0.217608650641114	70.217846539227	3463.65020693685
"23"	0.381	0.000619045951692821	4.1570032305769	0.0485858710877198	5604.14462512886
"24"	0.332	8.58996890296532e-05	1.8767161485498	0.00107877590066577	3823.33514507999
"25"	0.357	6.20412104311575e-05	2.55526448742826	19.9319861004732	3715.42848607225
"26"	0.356	2.34041409382443e-05	4.74747027818663	423.749978865021	3454.54240809585
"27"	0.332	8.38721263286746e-05	9.64265515837174	0.00526191688524632	3793.83474961372
"28"	0.332	8.38693572332058e-05	44.7850663054629	0.0250199862326888	3819.72652518769
"29"	0.362	0.000515974488548675	4.93582786922566	0.00187022298611949	5465.72294623762
"30"	0.335	4.2707966940231e-05	980.903700836547	0.683749721774175	3623.43685759971
"31"	0.38	2.46686046955301e-05	490.467558098346	0.00590582948623668	3231.66098140643
"32"	0.334	5.76826451145533e-05	388.59991647641	0.242501819452888	3700.83323119504
"33"	0.359	7.65866579361303e-05	0.00469237778087691	0.00205485844231428	3865.83717589816
"34"	0.339	0.000310964288308232	2.57204337345939	0.001	4505.27894006872
"35"	0.376	0.000421697278210818	1.51310792758794	0.00742882243513918	5390.48542015412
"36"	0.358	6.41880624521705e-05	0.559472586566818	0.654499715329791	3796.72115518133
"37"	0.372	0.00121319336543083	4.78485633389855	0.00190291285405924	5831.85031091506
"38"	0.332	7.76660312159837e-05	1.86357320600535	0.001	3846.88613214108
"39"	0.376	0.000413680206658456	155.158457737938	585.398470062887	5397.6616389145
"40"	0.349	0.000424077253235107	253.354433243352	0.0881539085857794	4697.45043785467
"41"	0.356	2.07467874191793e-05	335.568023894905	46.2058410371586	3552.46007770407
"42"	0.357	5.9656709190013e-05	924.083020000237	971.722172788995	3690.76419948376
"43"	0.376	0.000403974442917991	277.384330312715	2.62938100885003	5308.48299240582
"44"	0.385	0.000689594953724228	0.138337065657726	0.00993040613928854	5700.42814964765
"45"	0.356	2e-05	0.0557599439726534	3.06627096190163	3477.6920535565
"46"	0.356	4.17296079353272e-05	1.07132585949586	19.6759766466287	3558.710492728
"47"	0.356	2.00654799477924e-05	50.4307400706879	6.91333064347891	3469.94443439212
"48"	0.382	0.000527223024096746	48.2733929252202	324.932883752059	5700.49622951276
"49"	0.356	2.21070418569807e-05	459.228377717797	999.999969313846	3588.63884687177
"50"	0.356	2.2592469462582e-05	0.00943112754820733	17.3500797668457	3429.06828572591
"51"	0.356	2.20816273834067e-05	0.00917437224721494	70.217074992786	3463.6513059653
"52"	0.376	0.000509112220283429	0.128805436315734	9.95424265166526	5464.3761152363
"53"	0.356	2.31627339509554e-05	0.229465036773937	982.62557913357	3430.472063704
"54"	0.376	0.000478094035511058	3.24665578422104	0.514233214011099	5473.31449593615
"55"	0.356	3.47275580050931e-05	23.2999987360338	526.961775333653	3554.23833825304
"56"	0.334	6.5419346943512e-05	240.882994277456	0.164439750197714	3739.89374402442
"57"	0.369	0.000938720481420841	193.963709966829	0.0947023097592418	5771.27545733555
"58"	0.37	0.0001167623626665	258.459758762255	181.757828517425	4370.87238346098
"59"	0.336	0.000252110574630194	254.623521544948	0.103082320228504	4602.1229485193
"60"	0.356	3.71473036264928e-05	0.00679570241763261	3.53367658055137	3597.085055964
"61"	0.358	6.27616069167455e-05	0.033863526029543	0.200005183075615	3814.81001574006
"62"	0.376	0.000487044029893867	0.0155283873844706	0.423267206006137	5512.10699939843
"63"	0.376	0.000419483724495204	0.0326169872373041	10.7705677369686	5345.25184051925
"64"	0.376	0.000476948938421272	0.0934526087288462	0.141892298325426	5453.95854949768
"65"	0.356	3.81114843787483e-05	1.04286205387227	0.117924848187548	3577.47596224154
"66"	0.36	2.03161642773816e-05	1.86126233436005	0.001	4.44722735074149
"67"	0.356	2.97879059249808e-05	4.52485217883669	379.633829113448	3530.40014413436
"68"	0.334	5.77230113832544e-05	957.968827225531	0.676563436065527	3713.49696981376
"69"	0.336	3.17786258168225e-05	124.408034194527	0.0790493703507073	3616.92860690162
"70"	0.387	0.000119707957712876	345.53167114202	0.00669512735706527	4109.651649297
"71"	0.337	2e-05	999.894234828124	0.741067668672841	3674.52006943975
"72"	0.376	0.000432760826741647	235.002716058003	9.93684488971842	5451.70649146757
"73"	0.376	0.000425951479750128	992.858834322012	17.7145604959628	5383.99375461423
"74"	0.682	0.00199878449215346	410.087045203714	964.913460587116	2.41177976351154
"75"	0.357	3.8506375037144e-05	0.00834947308051815	3.7639388909218	3767.1302586307
"76"	0.37	0.00104915101682999	2.30230299914778	0.001	5795.55909330915
"77"	0.356	2.43145904661859e-05	0.0464600125110696	2.9048140060796	3521.48150600726
"78"	0.376	0.00042308302330133	0.12114355194753	2.14208279794692	5332.39001948009
"79"	0.333	6.42178540861281e-05	883.338555825965	0.590313166378579	3798.16227886677
"80"	0.39	0.000145972597639885	751.640105261762	0.00143163332298392	4357.76369458127
"81"	0.36	2e-05	212.891366350597	0.104476379908098	36.4951037127429
"82"	0.356	2.06815526538158e-05	348.115020355918	98.1568290879092	3445.93330177517
"83"	0.382	0.000632805190427793	0.00676491005848796	488.140364913974	5556.98207920438
"84"	0.356	3.69745431032158e-05	0.00953401000203109	0.00599203999119124	3640.54307109643
"85"	0.682	0.0019907575110276	0.0399479591465636	0.00571754618163574	1.17618490926213
"86"	0.333	7.46298862367812e-05	260.500104493685	0.166765409126805	3769.62241153714
"87"	0.356	3.72212935124697e-05	502.956263874869	213.820860389299	3682.05054713628
"88"	0.369	0.000731433742184098	214.463961093076	0.112670743134015	5573.0835291459
"89"	0.356	3.58730061633707e-05	657.147278084482	67.0379969407638	3576.16198885345
"90"	0.682	0.00199983583487543	0.00587511827048269	0.107229592816009	3.81322167404959
"91"	0.356	3.53665667622657e-05	0.00993117935115253	82.3180498745418	3676.12616668078
"92"	0.47	0.00199859471864676	0.0257457481696798	5.6692994072684	7127.70728260353
"93"	0.335	0.000109809071035872	1.27204235658776	0.0010113764354218	4053.68838702618
"94"	0.369	0.000960587749579477	9.47459730412256	0.00434836711206081	5755.70635491123
"95"	0.356	2.74206231022922e-05	27.1166679790245	60.7382618527426	3567.5868297227
"96"	0.376	0.000454358917060999	22.7502078478378	45.3178189323587	5405.00383589516
"97"	0.36	2.02779104278241e-05	39.9938477136063	0.0203925211387449	7.85332313253385
"98"	0.333	8.2017327505466e-05	701.772357913641	0.48391814476425	3840.20668264016
"99"	0.682	0.0019980421858088	910.862360354921	35.0247864765839	2.16560468617689
"100"	0.356	2.60237000376799e-05	491.882300845679	983.643466225057	3507.56490975829
