"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
"1"	0.238	9.8744221346301e-05	0.0560582509650883	0.00122416641126305	141.472538608368	63.7994119518727	0.000646348245017188	727.919660955909
"2"	0.239	0.000185641171833392	0.0444499210194438	0.0012241664112631	11.47819679589	1.12510278350016	0.000743588826975411	749.661644125608
"3"	0.201	0.000265721469776097	0.11672695623463	4.61997516452386	35.528237155431	0.636949455433925	3.05844207969944e-05	879.324786922384
"4"	0.241	0.000174390818618686	0.214225502144172	0.0773986084067135	9.92067730076029	0.0556032247784395	6.90687703563866e-05	788.5257795806
"5"	0.201	0.000166637559075677	0.216627506457297	1.31855448040054	9.98353966757599	0.00707862495375402	3.05844207969944e-05	804.554566477522
"6"	0.239	0.000178456509840479	0.223058465183726	0.00122416641126305	8.75590948947784	14.0275731647576	0.000738780229512057	740.966340043544
"7"	0.237	0.000194085187831941	0.200525946996049	12.9312431913575	161.160325137655	148.650698653496	7.11413167574529e-05	1530.12542435317
"8"	0.221	0.000252753093685459	2.11827293291812	4.1999094280903	995.666679885259	0.497068827254698	0.000104978402509652	1144.29737682893
"9"	0.202	0.000182613320850683	1.20994883322827	0.874046331083652	120.196406371254	4.14411574196361	3.05844207969944e-05	794.016332792728
"10"	0.201	0.000247129516541002	3.08007777070274	2.21182525396029	0.0183992355677256	0.00742900424859862	3.10181069447763e-05	856.394066383061
"11"	0.239	0.000185526481173142	1.29475031185175	0.00122416641126305	9.01392479298857	0.0908173822030313	0.000742847910590273	749.56878692447
"12"	0.201	0.000289463825750052	4.26196711400213	4.55969690975645	0.756241020555421	0.406986119304257	3.09737558668321e-05	856.575255548535
"13"	0.201	0.000174377035482558	1.19492363046521	16.1496199454403	78.8836203402733	0.41085600682516	3.05844207969944e-05	896.93624142251
"14"	0.243	0.000137033919743003	6.42838857701627	0.0218777300592859	0.30956951824792	3.97410147667755	0.00014069851387034	734.346527170899
"15"	0.241	0.00017125389450437	6.04706198939348	0.0451453836688608	7.52284959106783	8.73423844248454	9.50296319244203e-05	726.311329643866
"16"	0.202	0.00016976875677962	5.86474886034197	0.954138895605753	146.645447305104	0.370841795345364	3.05844207969944e-05	777.835662826092
"17"	0.201	0.000161194115265429	5.53544111811046	2.52776178405535	0.027285865120326	0.382570267226299	3.12050211421841e-05	853.338142870341
"18"	0.238	0.000319561394510878	11.5044202292534	0.0012241664112631	0.0443411570347363	17.4395647406214	0.000704419360712125	725.208246759935
"19"	0.238	0.000183621776740807	6.02475046378875	0.00122416641126305	8.62406604123237	174.67608116777	0.000610595356020862	725.208246759935
