"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"
"1"	0.554	8.43102041088718e-05	0.00732280641240375	0.140443821584247	223.157618405725	3.13837844289682e-05	116.147627772496
"2"	0.477	6.00505607281507e-05	0.0357083801429072	131.534748680814	0.442775044205838	0.0007701635	0
"3"	0.539	6.92841034338077e-05	0.00693147180559945	0.134750550438754	0.001	3.12245917664946e-05	105.877342498751
"4"	0.558	0.000267276309060555	0.130775019518102	0.134750550438754	30.1010225903801	3.12245917664946e-05	104.69681914501
"5"	0.557	7.67884297667232e-05	0.00693147180559945	0.13499915171966	2.94478292992988	3.17036626093058e-05	18.1471548460132
"6"	0.558	0.00497652139220134	8.04198496751893	0.135302536668377	0.0256452782476369	3.12245917664946e-05	115.304584038777
"7"	0.558	0.000249070941233986	0.680098508427496	0.134750550438754	3.02419431440686	3.13080203923985e-05	99.7215926197218
"8"	0.558	0.000217316680704723	2.22652318017921	0.151818285419809	0.032432631605336	3.12245917664946e-05	113.695089084635
"9"	0.542	0.000134115890237855	0.00693147180559945	0.135152291565663	0.001	3.12870616376285e-05	115.475694543111
"10"	0.567	0.00014062072614873	0.825391041831679	13.3887091012272	11.9432750367585	3.12245917664946e-05	17.1424163473117
"11"	0.558	0.000260871256217524	3.46309322960673	0.148482999947538	2.40244810537712	3.12733659382654e-05	114.743560494083
"12"	0.561	0.000156518119981339	4.48855916093926	0.134750550438754	223.89389213406	3.1344593856279e-05	17.9354331388541
"13"	0.556	7.6862765719056e-05	0.00693147180559945	0.141038295204277	227.049576122498	3.12245917664946e-05	27.0600047084596
"14"	0.563	0.000149010890990145	4.14149356698981	14.7332161351098	12.6424834393369	3.12816207135538e-05	115.441718178905
"15"	0.563	0.000141977372734696	3.67205414757954	14.2953675838249	120.316962306958	3.12948702356493e-05	116.056860293718
"16"	0.558	0.00343261214867391	65.8969242910213	0.137525852789454	0.0307897648998223	3.16739620959996e-05	115.207777314223
"17"	0.564	0.000137965172331141	5.56003566106577	215.292075834352	11.2566678119633	3.12245917664946e-05	94.4071741855051
"18"	0.558	0.000142968062517679	21.4537972066113	0.147658819151817	0.211985058407472	3.13107606903047e-05	115.261240704772
"19"	0.558	0.00586216378634402	0.796005005742523	0.134750550438754	0.308392684515769	3.15790909192262e-05	115.571624667333
"20"	0.472	6e-05	0.907828165861521	79.4328022521284	0.00999100456051932	0.0007701635	0
"21"	0.558	0.000344691138957165	0.193183547072419	0.145993290766295	2.46912973260572	3.15092002879343e-05	112.935835696003
