"V2"	"V3"	"V4"	"V5"
"1"	0.354	2.84286785657457e-05	0.00232947100745209	4238.39228844651
"2"	0.356	3.07259099984738e-05	0.0104340193308914	4337.83727417493
"3"	0.356	2.01478508141696e-05	1.42810428523674	4724.33686787913
"4"	0.355	2.73122480678609e-05	0.19305537701324	4654.01992675739
"5"	0.355	2.68017685551739e-05	0.163621553304727	4651.42443026781
"6"	0.354	2.782463496364e-05	0.00228239979971754	4231.88705333292
"7"	0.355	2.11197344035464e-05	0.661318433431203	4729.79506617016
"8"	0.356	2.09026966517152e-05	2.61132928641006	4880.63034991812
"9"	0.357	2.13156249242926e-05	33.7321720687599	4868.83957141269
"10"	0.358	2.59036698720574e-05	54.6910621814258	4856.86368439095
"11"	0.357	2.53286504487852e-05	294.935890941896	4944.43138197023
"12"	0.357	2.21580856327874e-05	165.293251894269	4959.49875849609
"13"	0.357	2.05031163161006e-05	609.169342566468	4898.79954922093
"14"	0.357	2.06458743525937e-05	523.226055060599	5041.0539053563
"15"	0.355	2.16165300704838e-05	0.0141317000029619	4295.81030472859
"16"	0.354	2.14142918458806e-05	0.00289484729060858	4170.56138223515
"17"	0.354	2.16061436974704e-05	0.119326808844322	4689.77459213929
"18"	0.356	3.67998904608685e-05	0.222533761289813	4666.11896620983
"19"	0.354	2.40376963456942e-05	0.207458252319634	4645.88438257089
"20"	0.356	2.13438329423141e-05	1.57291712659055	4942.82763561626
"21"	0.354	2.02570554875645e-05	0.00241177420668722	4086.0136120514
"22"	0.354	2.0236045542567e-05	0.00234204059003776	4063.73992981581
"23"	0.357	2.28868553098502e-05	7.40347740618849	4988.60885652654
"24"	0.357	2.09693008658584e-05	7.08976762276647	4789.19126151874
"25"	0.357	2.17777644597484e-05	134.601530413121	4908.38489394844
"26"	0.357	2.00765020361817e-05	142.039657029581	5023.66005575593
"27"	0.357	2.31151355905219e-05	145.043968586217	4831.43062596364
"28"	0.357	2.35790251887478e-05	172.008229308198	4948.86500521651
"29"	0.373	3.60431386607257e-05	259.87789625729	5891.51227534727
"30"	0.355	2.67227324433173e-05	0.0135527734361021	4427.73540880048
"31"	0.355	2.53132109074253e-05	0.0442948555355691	4631.05552247746
"32"	0.354	2.00397182265245e-05	0.118561384164078	4440.44023946782
"33"	0.354	2.02481565723343e-05	0.175531986148334	4698.19209492707
