"X1"	"X2"	"X3"	"X4"
"1"	0.253	0.00199254683462801	682.968771730927	2957.04845805336
"2"	0.225	0.00102228982077389	812.228795479734	2347.61658668958
"3"	0.213	0.00104169684043419	0.893304776246997	2260.73335616747
"4"	0.218	0.000929252594675497	2.03370759849833	2217.17648838818
"5"	0.124	0.000719813261352633	0.0354502128532573	1500.52317900865
"6"	0.249	0.00198670596093974	3.05153059061449	2957.83386394548
"7"	0.13	0.00121628631671912	0.0475958490249956	1987.21853826272
"8"	0.25	0.00198454019448842	4.77077388635963	2955.47358875146
"9"	0.249	0.0019646611693996	2.72796142123267	2962.25514683343
"10"	0.125	0.0010766216744351	0.0435230206265483	1873.760872114
"11"	0.132	0.00060431126230889	0.0361493617796953	1334.97216057192
"12"	0.125	0.00101297406766547	0.0430953200632718	1907.88993603114
"13"	0.252	0.00197770534549496	42.2819187591493	2964.64798165421
"14"	0.252	0.00194169371471654	27.926729983994	2979.14396489133
"15"	0.226	0.00106800970077515	17.973079481817	2316.03405884231
"16"	0.222	0.000859894432901671	532.362915327197	2246.66005882385
"17"	0.23	0.000491115312706538	294.247051525385	1570.48063999433
"18"	0.253	0.00198241228865307	274.166259741004	2983.18726786222
"19"	0.267	0.000258199507617216	166.413264304212	945.522764559719
"20"	0.266	0.000264841724388436	992.390038231459	827.302932240657
"21"	0.267	0.000257814753145091	939.11941269836	918.360818024633
"22"	0.164	0.000736676862181409	0.131234395489304	1783.007140026
"23"	0.238	0.00198398214661127	0.973491121218897	2464.23020095522
"24"	0.249	0.00199691670276716	3.07351051406006	2919.59680017374
"25"	0.249	0.00199882105721328	3.06249339809134	2486.76251747378
"26"	0.22	0.000734806059431121	4.42384539025518	2057.78303828083
"27"	0.227	0.00111779524253123	168.623638795513	2350.02755485678
"28"	0.237	0.000406787234318254	128.696333126231	1477.19300186769
"29"	0.253	0.00194851238314606	726.968813764805	2994.41788481919
"30"	0.253	0.0019857661532987	976.805781588599	2947.1922793811
"31"	0.253	0.00196099610444962	864.305415559191	3001.61542019589
"32"	0.253	0.0019911208210142	926.646319902044	2988.56868415257
"33"	0.273	0.00025796464753282	225.876242205971	520.892896084121
"34"	0.254	0.00199807513342507	912.195101968606	2475.86767769572
"35"	0.245	0.000359816449325008	200.847028504593	1281.79310430579
"36"	0.23	0.000487861309744262	673.52349761157	1605.98770458989
"37"	0.251	0.00190476207509548	4.79811766153582	2947.27919086803
"38"	0.249	0.00196875271467252	3.07549175400366	2968.34695003814
"39"	0.25	0.00198261069013025	3.551809910152	2978.5098888559
"40"	0.24	0.00199681400981555	1.08495957269086	2461.4704350549
"41"	0.251	0.00198621676264773	5.26265340493982	2989.97642660874
"42"	0.221	0.0010599982658973	2.46028527615721	2293.16870591494
"43"	0.122	0.000851122621168816	0.0383456574901936	1693.87817910948
"44"	0.248	0.00190226562777668	4.23374344636776	2490.52360825273
"45"	0.252	0.00197675534859421	25.0434847732154	2962.22035844712
"46"	0.233	0.000416767978420007	2.49574396961992	1470.84712793102
"47"	0.253	0.00199097360595893	78.1581436849177	3001.50411380814
"48"	0.253	0.00198833013578575	77.2809302516483	2965.01346590461
"49"	0.253	0.00192715762756804	905.018694625841	2950.34011843372
"50"	0.236	0.000413976151631146	944.752109310537	1496.68126187839
"51"	0.253	0.00198254570412111	944.614197381095	2953.43217996565
"52"	0.23	0.000480365782458132	975.934381625588	1581.39299391915
"53"	0.243	0.00197859463810424	1.44740310032819	2466.80239790831
"54"	0.218	0.00118944109838041	0.977111865462195	2308.43373212434
