"X1"	"X2"	"X3"	"X4"
"1"	0.198	0.000720702771950811	668.954967415061	3095.15760282294
"2"	0.196	0.000674905353844532	813.566371697003	3027.76179080041
"3"	0.185	0.00063414094694575	0.136193367865497	2939.48988612081
"4"	0.184	0.000591236843806985	0.116867088652903	2821.16900378675
"5"	0.172	0.000412629948510293	0.158388662964644	2225.35618986031
"6"	0.191	0.000725071568643746	0.350666154088226	3095.61617308712
"7"	0.174	0.000384260335824596	0.20799234938609	2133.06924161871
"8"	0.194	0.000673093856032321	1.26523059036821	3065.47948232431
"9"	0.195	0.000724046275917233	0.897911727132189	3116.39126716602
"10"	0.173	0.000397237456502734	0.196587912981647	2211.2556974766
"11"	0.177	0.000354192525414814	0.286277852973694	2063.74903910918
"12"	0.201	0.000700371869796572	20.5763195754318	3194.85497572443
"13"	0.198	0.000707031982051767	37.1693978098745	3119.92899977647
"14"	0.197	0.000704456541640989	27.2837547402696	3069.30196701279
"15"	0.198	0.000697318137435397	83.5865868614426	3121.2278587379
"16"	0.201	0.00077579212874348	352.077996174807	3183.32142455772
"17"	0.18	0.000393390474436563	337.328267439743	2214.93704178103
"18"	0.197	0.00069316423241084	392.864929187868	3075.16644265841
"19"	0.255	9.61349739937626e-05	331.718485422588	629.986816548205
"20"	0.193	0.000270200287337303	908.633642057893	1710.94496769613
"21"	0.204	0.000219514420785088	840.504320499955	1570.77502863651
"22"	0.183	0.000360379244646889	0.0634879976816957	2044.81762099908
"23"	0.252	0.00198215467385898	0.106516713486894	3317.83713918677
"24"	0.192	0.000275471305136212	0.116206444235099	1702.77955534405
"25"	0.206	0.000936932854433515	0.954580179929924	3217.5893446847
"26"	0.181	0.000351032418626798	2.04300739946346	2118.65270990192
"27"	0.204	0.000836603536948523	166.083970119768	3140.05955931966
"28"	0.189	0.000294472331921156	73.3446333224828	1872.55502794957
"29"	0.195	0.000624827336420275	231.460680887554	2928.77655321292
"30"	0.238	0.00145824044361152	553.196333093896	3357.6280299588
"31"	0.203	0.000826788142891425	875.803219159128	3191.96484850038
"32"	0.235	0.00138715724414916	896.326900336628	3358.1148011685
"33"	0.257	0.00198308302427912	941.138562896115	3402.76627927083
"34"	0.185	0.000498546209367191	403.01607508473	2491.3357078241
"35"	0.203	0.000247830371905943	312.735899070027	1405.27395538655
"36"	0.195	0.000259885280143517	665.374218604549	1749.60244040446
"37"	0.203	0.000890164183576245	0.969722581265351	3179.71998456295
"38"	0.264	0.00197914971686969	0.298081463584922	3825.92992310953
"39"	0.268	0.00199922384660496	0.824473994199932	3830.91454822246
"40"	0.19	0.000717464189571114	0.320687974133989	3059.30573975256
"41"	0.216	0.00107576692772386	1.98728210650583	3277.65487100447
"42"	0.178	0.000446272761250152	0.946397685337067	2368.22122156619
"43"	0.179	0.000387312081395168	2.22088250984998	2214.17332665894
"44"	0.192	0.000589483110656481	1.30292484500565	2917.0871995924
