"X1"	"X2"	"X3"	"X4"
"1"	0.164	0.000164606669936441	317.077221489502	2884.24422742621
"2"	0.163	0.000136019093683242	699.146455664791	2761.41464699634
"3"	0.151	2e-05	0.209581660271633	1453.56152827481
"4"	0.15	5.55755259946704e-05	0.819300825574293	1740.40588889193
"5"	0.141	2.34122203770603e-05	0.0157388403490342	1333.32713260171
"6"	0.164	0.000157747504200831	0.781348502617028	2792.04977924615
"7"	0.151	4.77716210971835e-05	1.06737014891405	1545.83790819206
"8"	0.163	0.000150385425499628	2.32420561455068	2786.15960679589
"9"	0.163	0.000151580654694933	2.05801709357866	2765.13588087947
"10"	0.151	7.47895415017806e-05	1.91938128043201	1963.80320342862
"11"	0.153	2.42875802504489e-05	2.86056894299891	1512.30355037542
"12"	0.205	0.000410819847583771	44.9069114834341	3818.37722436724
"13"	0.166	0.000187131874507976	27.6348503812466	2938.74027633845
"14"	0.164	0.00016863833759077	15.5429441611273	2913.74066843129
"15"	0.164	0.000128418852064982	34.4405381470341	2754.28576719144
"16"	0.164	0.000161887471936799	176.077264888262	2917.59353864828
"17"	0.153	4.93328801864749e-05	251.540149073038	1509.43379617827
"18"	0.164	0.000169007711264393	902.625633697872	2854.96067622105
"19"	0.165	0.000179087004262967	228.154629644192	2880.65784033535
"20"	0.14	3.10133908398685e-05	0.0255018723462244	1542.14776269183
"21"	0.164	0.000170152665862823	357.395867107212	2802.44496800472
"22"	0.141	8.88141847708742e-05	0.0197113098703491	1586.61026025498
"23"	0.3	0.00162766554937233	0.448299622717806	4760.87724537337
"24"	0.209	0.000432986230591669	1.2676704989291	3794.73852653873
"25"	0.191	0.00031786782515001	0.396295675627504	3321.825185032
"26"	0.148	7.36491781072043e-05	0.255501255398843	1862.03184766035
"27"	0.199	0.000373575030706487	113.040419662465	3736.47079288396
"28"	0.154	2.09614803400279e-05	27.3310393090303	1462.27197819534
"29"	0.165	0.000178337870133422	62.826247096859	2953.96450813917
"30"	0.217	0.000501630830777915	185.946003034404	3920.00911659334
"31"	0.309	0.00197991500182729	933.549193641852	4911.78153319926
"32"	0.171	0.000228430783031717	932.34240703971	3154.2165205595
"33"	0.309	0.00197587278531551	978.811762861029	4914.78022517634
"34"	0.197	0.000340058502830237	17.2464152077484	3836.95087852706
"35"	0.154	2.31852742863051e-05	495.34626003482	1416.63339987091
"36"	0.191	0.000320900134060935	887.410589699975	3506.96600769003
"37"	0.308	0.00196225746489781	2.18797456479261	4909.08651249089
"38"	0.213	0.000457148773880925	0.437394585198821	3787.2391773536
"39"	0.188	0.000309829435589574	0.215077686356261	3137.75428810949
"40"	0.174	0.000238310629147508	0.118518106905492	2875.19566946036
"41"	0.172	0.00022162695134385	0.71510605292466	2998.96006274716
"42"	0.151	0.000103427256949558	0.268245035112225	2028.73368203923
"43"	0.138	5.84182258808106e-05	0.0265088534788228	1517.01973366556
"44"	0.159	0.000141605778640904	0.465752242826189	2395.4031055424
"45"	0.185	0.000296097320868736	38.4016801508903	3347.47357351554
"46"	0.14	3.31288053805391e-05	0.0278345352188362	1339.71033593137
"47"	0.17	0.000220944969945449	12.8556312023691	3018.112978508
"48"	0.196	0.000350392489328539	10.9242996743574	3694.52228373604
"49"	0.194	0.00031539225612034	687.105120249738	3780.46330823036
"50"	0.153	3.17391660054351e-05	548.46093258115	1453.20910758935
"51"	0.164	0.000175854110596491	644.029363463094	2879.90151783259
"52"	0.152	3.76517931681061e-05	469.840223016385	1563.13906394639
"53"	0.164	0.000163365707952511	0.645322789038458	2795.63730860281
"54"	0.292	0.0012939729255271	0.316744518604638	4668.57287099107
"55"	0.139	3.73652320907791e-05	0.0251862820150469	1433.19957430063
"56"	0.139	4.4848560506611e-05	0.0273573025908157	1451.04291162113
"57"	0.155	0.000137351444653322	0.0798166951885302	2273.29035848449
"58"	0.14	2.64513879150083e-05	0.0190134665853741	1407.58977158
"59"	0.17	0.000213701117235296	1.1289021291207	3033.53628452496
"60"	0.183	0.000285636580203563	7.13077337539311	3268.51399471876
"61"	0.477	0.00197975201607463	40.2934605035592	6506.69756457815
"62"	0.167	0.000201038811590476	22.2292375774608	2954.36000051971
"63"	0.188	0.000309706325899322	72.2410649790031	3402.38160513205
"64"	0.2	0.000377889290839279	490.353366296717	3757.92223589715
"65"	0.238	0.000659351573143295	628.045839329156	4096.81356993472
"66"	0.151	8.3395832885626e-05	48.5519124712594	1987.5067158083
"67"	0.19	0.000301547903658983	592.529092851836	3626.01614467526
"68"	0.153	4.45813818339407e-05	542.413150109918	1494.54693854168
"69"	0.152	4.13897074088987e-05	415.707388197855	1549.06870490454
"70"	0.141	5.22485416736533e-05	0.0101429892188846	1508.36311024853
"71"	0.177	0.000236248373255875	0.453680887183509	3110.73426314988
"72"	0.165	0.000165086231538357	0.723343721541963	2876.00737578337
"73"	0.157	0.000120353153590201	0.315288994426359	2433.10065048651
"74"	0.163	0.000153017519895596	11.2957497486632	2754.74570465877
"75"	0.163	0.000154686790888308	5.45751446891236	2715.11920620387
"76"	0.206	2.02113179386585e-05	4.55333829577386	2.79753242574833
"77"	0.178	0.000260960626414226	24.4722450270418	3286.79586943496
"78"	0.151	6.36180509306857e-05	15.3583213132076	1831.31131501747
"79"	0.175	0.000238237634162819	840.054981274746	3306.2829481774
"80"	0.195	0.000343717460480753	865.602845442004	3672.26918098224
"81"	0.209	0.000428421364673398	0.820516470457613	3766.89967617793
"82"	0.155	0.000119659967883164	0.347497566457375	2092.54155052899
"83"	0.305	0.00199424221676441	0.195321501099418	4740.50526950581
"84"	0.144	6.67847744435372e-05	0.0860655007088814	1662.76841351657
"85"	0.151	4.62318709552763e-05	4.79156566190699	1665.77603831651
"86"	0.164	0.000165467996099997	7.68734893957461	2857.59764127331
"87"	0.203	0.000395643084396909	567.619079025031	3782.75455784317
"88"	0.175	0.000225826265167461	631.711966641516	3315.81806705676
"89"	0.146	2.28235730606842e-05	0.001	1522.66893739275
"90"	0.164	0.000164806800048887	342.342739402813	2897.79227082582
"91"	0.167	0.000194008122231406	526.001880913436	3046.862018267
"92"	0.163	0.000151363825556088	363.201841344159	2809.46096135773
"93"	0.141	5.5650123328473e-05	0.0109491233669056	1595.15880229611
"94"	0.138	5.61190654158265e-05	0.0282120221180422	1531.00086251516
"95"	0.15	6.02957788146186e-05	1.40790138827697	1810.88963334635
"96"	0.141	2.05504546980471e-05	0.020222825491122	1311.89996913869
"97"	0.154	0.000110971637116134	1.05700424433916	2149.69918414503
"98"	0.141	5.75858870978398e-05	0.0247212816077419	1325.86134381201
"99"	0.14	3.11924822802498e-05	0.0226470707233705	1347.58631070067
"100"	0.165	0.000172897268402323	1.2419796109731	2871.52067842441
