"X1"	"X2"	"X3"	"X4"
"1"	0.445	2.11620567974799e-05	0.001	38.5936908689384
"2"	0.445	2.06519521190736e-05	0.001	20.9566436086351
"3"	0.445	2.0243373136484e-05	0.00137752135520993	3.27447731446619
"4"	0.524	0.00193714236415934	0.00100487643685151	5788.75124512248
"5"	0.445	2.21246828307369e-05	0.00106069001328434	18.973885879206
"6"	0.445	2.13154040380886e-05	0.001031600539875	48.6012076654841
"7"	0.529	2.10026697617534e-05	0.504076213435385	3161.56244751838
"8"	0.529	2.03966481517518e-05	0.545885138739649	3099.81832085198
"9"	0.529	2.0622128232789e-05	0.522168640015462	3079.5101389786
"10"	0.532	2.08963363731272e-05	2.91368692404611	3175.85310243542
"11"	0.532	2.01868067694927e-05	8.28217327050491	3203.73202186535
"12"	0.445	2.01354642044422e-05	0.001	84.9821458988049
"13"	0.532	2.00671709651158e-05	10.6121582483126	3390.67433925179
"14"	0.532	2.04104458626796e-05	12.822521046366	3268.22160011939
"15"	0.532	2.04985012487428e-05	8.90782824711123	3360.95315544584
"16"	0.533	2.08856539280693e-05	246.028613063083	3466.7593492108
"17"	0.533	2.18945017001826e-05	338.968298147386	3394.31486505146
"18"	0.533	2.11999699996272e-05	874.269629896095	3522.66006788756
"19"	0.533	2.06812845182321e-05	461.375834144802	3434.05444867564
"20"	0.445	2.04610959246605e-05	0.00103102533936249	56.2371395987074
"21"	0.533	2.00701074835822e-05	711.174364522227	3509.75922001236
"22"	0.445	2.02957795967181e-05	0.00108331025637444	23.3152120569377
"23"	0.527	2.0536986311381e-05	0.353942034509663	3280.9029559298
"24"	0.507	2.29012455250957e-05	0.0647768703263822	3072.4221464511
"25"	0.445	2.03344055157145e-05	0.00107381786975226	37.1395410253814
"26"	0.445	2.01772612585444e-05	0.00130835887244271	25.4739776582724
"27"	0.445	2.08530122024229e-05	0.00117805631641107	35.8333812899482
"28"	0.533	2.40541662196464e-05	32.8109184879808	3367.70164327125
"29"	0.533	2.31313794552039e-05	17.4240905054317	3246.20531619673
"30"	0.533	2.12541520847237e-05	21.7747603714779	3083.25400928328
"31"	0.533	2.03969299557874e-05	135.921161428872	3358.79054505781
"32"	0.533	2.27510384515441e-05	381.638264954954	3262.67356880072
"33"	0.458	0.000132219796716482	0.00104654107676646	2803.98365389935
"34"	0.532	2.00416278387554e-05	905.484087998459	3292.17490085801
"35"	0.445	2.08884814110994e-05	0.001	27.0908333156366
"36"	0.456	8.20186671877423e-05	0.00108958330391776	2197.60635358004
"37"	0.527	2.1242315914484e-05	0.325340560806096	3249.97546077595
"38"	0.455	7.20523178293915e-05	0.00103377073289869	2440.24948060168
"39"	0.453	3.22178107913594e-05	0.00123215383609907	2007.18991949109
"40"	0.457	0.000110058326956714	0.00146604867101344	2722.74282522854
"41"	0.456	0.000106943896727355	0.00102696531231235	2865.55766558425
"42"	0.454	5.80228567484435e-05	0.00107383554243638	1878.63337407872
"43"	0.445	2.0006833201285e-05	0.00114448275667866	65.6388476903994
"44"	0.455	7.39073918318351e-05	0.00109011565975251	2252.43134208722
"45"	0.445	2.07778189133174e-05	0.00106864929339497	20.7127039815792
"46"	0.445	2.27701019026457e-05	0.00101870273887228	10.5408747083311
"47"	0.532	2.0067381713405e-05	4.58183484838859	3271.7020979824
"48"	0.533	2.16691429209402e-05	4.84531741887069	3495.90723172645
"49"	0.533	2.12568472720691e-05	138.72656068759	3357.2623178494
"50"	0.533	2.02088589516219e-05	683.017338574464	3532.18463730834
"51"	0.533	2.39920022287788e-05	430.334548562029	3278.98631112959
"52"	0.456	7.24686217038925e-05	0.00127165791563767	2667.61319268068
"53"	0.456	9.22546816965336e-05	0.00117824366912492	2884.95828312253
"54"	0.457	0.000124717225344758	0.00101654173922134	2886.17655146402
"55"	0.445	2.26171094666082e-05	0.00102222949680325	10.8985270560758
"56"	0.445	2.26191010482186e-05	0.00102238999982265	10.1519437460775
"57"	0.456	0.000107465553097528	0.00100391625685572	2763.79448964865
"58"	0.445	2.32855098143666e-05	0.00100131467966434	1.27905847360907
"59"	0.456	0.000104209734065193	0.00105051675697804	2755.11955895493
"60"	0.531	2.15746259478964e-05	1.13777337579013	3353.18727323488
"61"	0.456	0.000100032049743604	0.001	2846.30195288051
"62"	0.532	2.01464286736691e-05	21.4070136047816	3279.99119394019
"63"	0.532	2.00408056192156e-05	34.2574205899207	3307.69309436369
"64"	0.533	2.37466209592618e-05	254.265378305165	3447.55554625593
"65"	0.456	9.08001956988228e-05	0.001	2715.96540160317
"66"	0.533	2.01284552425387e-05	115.339637249529	3216.6317742719
"67"	0.533	2.23115732776714e-05	725.97997100902	3432.34452519136
"68"	0.446	2.0329976373007e-05	0.00106655018432533	151.171027812071
"69"	0.456	8.81890146849584e-05	0.00148974321192081	2830.83553938797
"70"	0.445	2.05297822364439e-05	0.00110079415395553	17.4252081819706
"71"	0.445	2.01549397379633e-05	0.00116884484380657	40.8241704415866
"72"	0.459	0.000110876990587856	0.00277532413781012	2927.96214003267
"73"	0.456	9.58517313992926e-05	0.00114191075050776	2720.42364382862
"74"	0.445	2.10623820233619e-05	0.001	29.75376732658
"75"	0.531	2.0740730599017e-05	1.27616042213948	3358.3376995808
"76"	0.553	2.00626702579535e-05	4.09308778967473	2.90721464532182
"77"	0.532	2.00269596218763e-05	23.6404102740988	3330.99981836009
"78"	0.532	2.00400361551271e-05	25.4394400200744	3332.24597383977
"79"	0.533	2.03088379408907e-05	578.163541903738	3397.2400597282
"80"	0.533	2.0259535010753e-05	521.165839386338	3491.51446243947
"81"	0.445	2.10579015466753e-05	0.00108148424123315	39.6334534852052
"82"	0.445	2.11759775831006e-05	0.00111341702634349	33.3473128545469
"83"	0.456	8.36702100590657e-05	0.00148205848203709	2695.41428641573
"84"	0.445	2.15141793244548e-05	0.00109372676184236	33.1994227516353
"85"	0.532	2.1013493896351e-05	7.44005569076615	3301.21935637998
"86"	0.532	2.04297019898986e-05	6.31011420095126	3324.86334170125
"87"	0.533	2.24760030206098e-05	882.1105098557	3351.19706059421
"88"	0.533	2.02973770143461e-05	507.517067527501	3405.03290445089
"89"	0.445	2.07287056416027e-05	0.001	23.0294941664569
"90"	0.445	2.28068307400237e-05	0.00100558822961112	5.03500675661067
"91"	0.445	2.03814148130325e-05	0.001	2.8000619264853
"92"	0.524	0.00174196662728171	0.001	5749.51484174287
"93"	0.445	2.12249051018144e-05	0.0011072968449653	19.5719265684103
"94"	0.445	2.11197125706441e-05	0.00104938368694464	40.7074305484984
"95"	0.462	9.05453248485789e-05	0.00514012240646237	2879.20502399134
"96"	0.445	2.11017142693797e-05	0.00110079407768085	11.6898130664981
"97"	0.462	6.12366446241561e-05	0.00579474378454108	2815.72770402664
"98"	0.445	2.00725812094735e-05	0.00124813941770195	36.9309040502611
"99"	0.445	2.05227836590885e-05	0.00103015209034522	12.6472338944654
"100"	0.516	2.04976320791966e-05	0.112281104919882	3090.11031036841
